kPC1,kPC2,kPC3,kPC4,kPC5,kPC6,kPC7
-0.01824395873087895,-0.06674001450262008,-0.33601638146523394,-0.17024228276355854,0.6084156535787909,0.05238355415588892,-0.050454741112658144
-0.03830069484017233,-0.05893952940751237,-0.2667346005241729,-0.12972060931289253,0.37377654123556786,0.021199185829008458,-0.03463319056272906
0.6364292522950266,0.08332082129231205,0.13452734057838403,0.012859166139019716,-0.020795539493315238,0.08483005957980438,-0.005437622550027758
-0.07167200263597796,-0.1201443425207838,-0.404821116424374,-0.47328316835147266,-0.41964562594098737,-0.005223448196603478,-0.06815336404089838
-0.07775112924287965,-0.12018414808804316,-0.2758367712234715,0.3678680554726269,-0.035259567443687245,0.0003677268601882557,0.04157079784957134
0.7037213052932277,0.09589982617621731,0.15990443263968496,0.021678318920773328,-0.01956407631539629,-0.23511643757305226,-0.006254363556710278
-0.21000085666139676,-0.39732540853956255,0.2877234856947823,-0.09154792136364893,0.028853199268990073,-0.006083734209752741,0.025175307152639305
-0.01393450969896353,-0.007100651837103268,-0.16942296702062512,-0.09586851951532216,0.008060375624902697,-0.036518345303270756,0.10778890432707361
-0.25780665871650954,-0.509140235719806,0.4418445137375919,-0.09267702019159675,0.048270772354751385,-0.003514186894887652,-0.0887656475953149
-0.042879093504704806,-0.0906113893757679,-0.40057376934702144,-0.12895055943703312,0.655687309477528,0.018178967633548183,-0.06018247751923196
-0.051405581101234166,-0.0784040428296699,-0.32425638320998834,-0.3136238530322413,-0.21394461244466353,0.0009265893510580914,-0.042901734792642976
-0.2357705348426807,-0.48968011856954347,0.3720359111301439,-0.09328880323282812,0.037197675290791155,-0.005834545161600863,-0.06076935275232859
0.7447058481514924,0.10336317917865778,0.17190822582217513,0.026296823488843532,-0.019587063928662555,-0.2537475124829623,-0.005234627459799756
-0.04326301776631825,-0.06661457449187856,-0.278107295056524,-0.10876178026047689,0.35638364649298143,0.01359919208315216,-0.035916862815073114
-0.17933378337917993,-0.3952267193978063,0.24517559433412986,-0.09687434485060036,0.04648871268453033,-0.008021351202577083,-0.09059749059215788
0.630018509700179,0.0833130262468074,0.13145918088399924,0.01904274159501843,-0.017281226960979168,-0.0825137571657383,-0.0013084696367158856
-0.03151119464395612,-0.036878264758451816,-0.22647167626689554,-0.1477939182432555,-0.030900531410745842,0.010723951744227717,0.16718606989695833
-0.08058937912944909,-0.11780590458029556,-0.2776160239103907,0.38554513907946275,-0.04481302470255895,-0.0030200159341638986,0.0370088583892426
-0.07427344824929848,-0.09614511228395826,-0.27863267747723436,0.3689829071253603,-0.03433127041215351,-0.02379851664513986,0.03686031623056336
0.5979990189226218,0.07637529388760612,0.12068329670808325,0.00865509261676284,-0.02182653638282546,0.26275291619447383,-0.0047059947164764596
-0.04377538783728693,-0.03862699831566867,-0.18890418839514483,-0.11009657583730798,-0.04546218568501081,-0.002273197633451043,0.11189027786998561
-0.23551277455951497,-0.35343697633627,0.18034803821727924,0.1472415983078693,-0.033963466015866174,0.0038178479200364395,0.10885556428859297
0.585741060900016,0.07550855455107998,0.11280310121045758,0.017990764297471457,-0.007635901261507366,-0.4406906707126613,-0.0032578189330967123
0.7473637441756493,0.10373037398917832,0.17322746224044086,0.026051500347223353,-0.01889540418211347,-0.28892046362864904,-0.006027096996187496
-0.15992184772613768,-0.23636236735105667,0.06608044143105986,0.07850925018325616,-0.009435973670588889,0.00016183775030501754,0.10130622547058986
-0.09789513407719619,-0.17287286083443065,-0.30452792719860455,0.49521917516607594,-0.0862890649395321,0.01769180111308386,0.02318125986430245
-0.04697188168196546,-0.03441371020030412,-0.2268714388625086,-0.15155148836854007,-0.04747589335425523,0.001554199483623097,0.18566592275094224
-0.041180787076753565,-0.05428353865552649,-0.20993205758543285,-0.1666922305051128,-0.1568824662756049,-0.0038507606707900133,-0.020640990063496966
0.6576680554705221,0.08739535084501021,0.14134308767250608,0.016733665178715162,-0.01827316858242026,-0.09941251301096558,-0.005875985642191958
-0.2633878794710531,-0.44056250287660503,0.3103339026402531,0.05862390254147506,-0.015655336439536805,0.0022442938071910784,0.07299944638804895
-0.3000446040493913,-0.48306091207356205,0.4066299717967938,0.061079749907774476,-0.01244304959796197,0.005068127739110813,0.019053242077958457
-0.1889005937179775,-0.30973363773412466,0.18459350543820335,-0.02069469338080935,0.006482805008016586,-0.002802038985226093,0.10156176546443667
-0.0974603980442631,-0.16863711278396867,-0.2800842875538297,0.4550821732763653,-0.07817801761487707,0.0157414733955052,0.02296964250495196
-0.33143660440511513,0.4647169188082871,0.12457962135257206,-0.013750992984987038,0.0077189912279427095,0.00013938859662640347,0.48689974762806654
0.14147621396661542,-0.000710160937706775,-0.05040162466208525,-0.00384877771255229,0.013124877516130107,-0.22217157581898245,0.009942165170641896
-0.03471589299527305,-0.06985569288806595,-0.3401043690192693,-0.17975419401978526,0.5690799954587892,0.03891304199411068,-0.05312537009403902
-0.28756802244808677,0.1148570525802859,0.17528980237950156,0.09441153461677598,-0.031356772365798855,0.006717572403449486,-0.1656206514569661
0.31549848907117256,0.027889208707938092,0.013938881645546521,-0.0005912451815226165,0.0030782813853378237,-0.19046581059908751,0.002076684576249432
-0.1877507393857228,0.13672300368223397,0.015529465419497434,0.07865874605539379,-0.023102435803331392,0.0006723693480379686,-0.268589595223783
-0.4087358753482073,0.6630255155524939,0.191341721439427,0.004723963085000992,-0.009088736121630173,0.007456574973299159,-0.03880039243250315
-0.07984693885182105,-0.14647823721573477,-0.24518108249146586,-0.3281318746226169,-0.2891014528356982,-0.0061932337023486925,-0.07335494444674498
-0.10096482545892663,-0.17180231722885733,-0.28351612860812614,0.4999643922918089,-0.11856864355285293,0.020332441238260033,-0.008999065294595843
-0.05489343823202387,-0.0860255920883068,-0.3483651567538868,-0.34984945313756044,-0.24909708090381966,0.00011734494919664212,-0.05819082056345581
-0.054324069418264294,-0.08352982109721144,-0.32588078004125676,-0.3385818979589633,-0.3296001124126435,-0.004680996364219587,-0.054540924732311286
0.05560397606270104,-0.05058687727657744,-0.24710811669826407,-0.008514719836689558,0.3665150183940555,-0.03679009265771614,-0.008021071691126291
0.569567623171939,0.07136468984242633,0.11200858020777214,0.004819565876432019,-0.02751161882159578,0.5752009639994013,-0.0031513883632436827
-0.05295679278167021,-0.08246807437220927,-0.20742187006515916,-0.20882856839160316,-0.19682717942844777,-0.005515644020073308,-0.030308063449420938
-0.06311704430454895,-0.10112123366564107,-0.3997882022580254,-0.4375944624723689,-0.37437569954841965,-0.0028746989829786683,-0.042567179865751155
0.09014288469712184,-0.04434857827743633,-0.26142062949166883,-0.06701421041483656,0.4830270738452876,-0.06726494135351524,-0.025912707521062776
0.4193336881282427,0.04748847479635304,0.049457209274048605,0.012800231273185761,0.0017581175520186203,-0.39032347134628104,0.004121766310665189
-0.10997743631230328,-0.19021927794789528,-0.32969830029290975,0.5753034772399591,-0.10568188922417801,0.01837265123391639,0.022813361269305197
-0.2499753600050219,0.4029050417708166,0.03501050870870512,0.028777234410810794,-0.013384679251043698,-0.00695267747693706,-0.5237241700704526
-0.055502811879997054,-0.01648450290161168,-0.15834755251908644,0.0985033897672591,-0.01614197874243434,-0.016438940073173574,-0.0834196631508674
-0.323998502841099,0.5050204917156594,0.13726604316361454,-0.011643252671813221,0.0010930192672029915,0.010496357154398792,0.01118967297216775
-0.16623052201338137,-0.3544042166906925,0.21965018160962152,-0.11689042985282326,0.04831221385830678,-0.009155856864685948,-0.061744708384199716
0.670858751429883,0.0898105230298364,0.1455553046449181,0.01834493235569681,-0.018595806241535458,-0.10979789895691076,-0.005300809629315194
-0.04456956601025845,-0.08545723994743387,-0.39207781776829637,-0.17048270814317845,0.6500822355356212,0.027569398954431376,-0.06341469718072318
-0.34462275145747456,0.4797305614365677,0.15381766779569525,-0.03072049726523567,0.012485403612329605,0.00801363178670511,0.5476140111216397
0.4949926902513116,0.05840427442137458,0.08464923374790202,0.0005710439849129855,-0.022970495237588186,0.5719611567190137,-0.0019644424982029956
-0.09162340825972569,-0.14090267947199495,-0.37361916550185326,-0.42620425370637505,-0.24712810722399234,-0.0034511658510661316,-0.004107263426288052
-0.04757868750042999,-0.06852943962831935,-0.26374438995957716,-0.2483417844349564,-0.25123905716354994,-0.004972110345713019,-0.040061454394870556
-0.2983157613621534,-0.4830596552877086,0.47628210177096153,-0.029609173479247276,0.020116735882956076,0.002885291957024567,-0.03546273947405039
-0.06069305187219563,-0.09742958172839446,-0.34726316320568096,-0.38733533594640424,-0.39436833089377354,-0.006391111754606165,-0.060313755689987404
0.5704107565005376,0.07153855241782058,0.11263110062008194,0.004792972434739829,-0.028008880449900252,0.5830979623468361,-0.0032845573823178514
-0.2840470307394986,-0.5162118043980732,0.4206289643964195,0.03883090763991064,0.002506259041475261,0.004791921628191925,-0.06340128112508668
-0.30806683187210165,-0.5311941044373633,0.46479491315451305,0.0046937433334498305,0.0018606857830811318,0.0025600093652707523,0.0044237047630710374
-0.2786958621706681,0.3711814985563858,0.11091076491322127,-0.03344138517412913,0.015783405968873152,0.009586436959425383,0.40504902427242206
0.6633041206377076,0.08863395500346147,0.14509791950697,0.01737613956664833,-0.02100626671374479,0.02078584375113688,-0.004051989603044865
-0.32163429754680767,0.48848061722299413,0.1260676956168993,-0.004279351794118233,0.00010467607165851078,0.006037703100304711,0.06896236819632175
0.7698759876865865,0.10734895047352534,0.18399654628833176,0.02436575144945786,-0.025901532765469307,-0.04909095358776615,-0.0064148737124563844
-0.05101919209853134,-0.077233884743577,-0.26152341473099766,-0.26164122077624147,-0.26951014976476856,-0.005844462922101323,-0.04553852669895026
-0.11209309494446351,0.06644137838959974,-0.03430375355459731,-0.039335788272626786,0.024350373617497905,0.0012513658422484636,0.324846646303432
0.7383056807405889,0.10155365431386368,0.17407323604109065,0.019846032909731692,-0.028916640093057746,0.14320020975713765,-0.00624454807826719
0.3864272651265111,0.03930794743043998,0.043082723527401355,-0.0051969907427070125,-0.01762676713573783,0.6081141675761257,0.0015438645210660883
-0.04489362971773326,-0.06562479747078483,-0.13035605205586198,0.05834212400092287,0.00019475226399564045,0.0023272804662164063,0.007948460911427117
0.3172698474664755,0.02960157842602338,0.003668361162731521,0.0048009328045223905,0.01218624134619783,-0.48684193075339294,-0.0009397441067296451
-0.2248645156351981,-0.452854005259872,0.33097584139401764,-0.09105185184401061,0.03031554373712548,-0.006174712051645397,-0.0162627952321561
-0.014289419439823293,-0.05198534856679473,-0.2525912970203842,-0.12309090771984292,0.41246186645533967,0.058658642908768245,-0.02944288073321406
-0.18466910573319964,-0.335521433115378,0.22094580208715225,-0.08219845923145463,0.024733750315934954,-0.005738712453975896,0.04879532589662832
-0.40595690583503163,0.6768495060139861,0.17531139811414606,0.02170885969855434,-0.017028391648970645,0.0027846486182794964,-0.29825813043303023
-0.03482117027957836,-0.05082745781369789,-0.22770983308210607,-0.106433868178949,0.30888843460678655,0.021936308824871804,-0.023814024598940626
-0.38888214701492224,0.5784992369138371,0.18187153185471783,-0.012529674404711528,0.0023245794689967115,0.006401631977711754,0.3613663204742121
-0.24842102888937465,-0.4688925219179494,0.29652965895702904,0.06225397155865518,-0.011978383311151773,0.0024888596561585203,0.011125217464522925
-0.18124515118410345,-0.38053253650900226,0.26856679915053083,-0.12647697171904107,0.05423798316300312,-0.008927113552436448,-0.065100240458102
-0.0857749182682373,-0.14550134494477032,-0.36387928279906046,-0.41856223389164965,-0.26492665839124013,-0.0025571255162601127,-0.05448249786541585
-0.044240765583809835,-0.06825661097043846,-0.07632102312376926,-0.03921271212808978,0.025553734609292313,-0.004015248058577521,-0.006991408258636224
-0.04764236203874089,-0.08873613382093543,-0.3808678989516353,-0.14324938982089527,0.5772791783682566,0.022433271776938286,-0.057347441453332065
-0.2139995578225662,-0.2091424643358173,0.04806248329089661,0.2393562599161997,-0.05021373048248338,0.0013947501361364228,0.12479783868386954
0.6737526575291599,0.09010615354480872,0.1474787138364792,0.016812914599765572,-0.020591879141006162,-0.02043473441320564,-0.006067043235911068
-0.1371946584369497,-0.27955212799430096,0.13260603810106067,-0.07753920051830554,0.03045273251453945,-0.00653943946283892,-0.020111280173911946
-0.18336101889951592,-0.40529503468162387,0.28042500262728076,-0.13891581724653276,0.06388424757093564,-0.010646430417135208,-0.10504021190852422
-0.09182646506606018,-0.15872617140683054,-0.29760358926985747,0.4607164891298035,-0.0732015854145993,0.014668398519983682,0.02692184343114912
0.10438625545913856,-0.03017740734354454,-0.19441113795704035,-0.032811976497728865,0.31802689087354336,-0.07812789633131191,-0.01635048666737904
-0.2623261678885725,-0.3473319392538729,0.33181188609032153,-0.035811483570568764,0.007536181364654462,-0.0003376633627868079,0.15259163887165644
-0.12020833480122482,-0.1491833104750839,-0.1686347188344267,-0.2920661138795246,-0.22344697624912013,-0.004445409936149804,0.050578867017154396
-0.03883989716044577,-0.03553190609901778,-0.153499542093589,-0.07081133786853817,-0.019655208216240467,-0.0018741550214068357,0.0746455262891805
-0.24000815492753255,-0.5214410478046028,0.4005142077933824,-0.11271742883966848,0.052199066596575215,-0.007594622185193314,-0.10726085698524498
-0.3529808381983309,0.533531161085058,0.16491118152184456,-0.015827596754900877,0.003213822662460491,0.01100787859895078,0.17218218350217515
-0.03892401205676032,-0.04970385213395228,-0.17807250555129453,-0.12475340025595116,-0.11585469747853645,-0.0039854210445244625,-0.01414565295801876
-0.24896407085914285,-0.44271755246279687,0.4107394817757988,-0.07793390227359802,0.04337765085379885,-0.0011134700524794894,-0.06255482878952126
-0.22060481391490516,0.2765094708153417,0.057964817747621966,-0.02875306971365341,0.01589593780719185,0.006662705290649151,0.3012667300661526
0.4359634630536693,0.05067237179689338,0.055114138760011214,0.014896927518601374,0.0001974427707629875,-0.35258558921268024,0.005317106774444106
-0.13704714837722343,-0.30090198855008154,0.16178401158423467,-0.11624533131902226,0.05692632516770429,-0.00981903867172538,-0.08749224979646086
-0.04898003004422753,-0.10259280838236177,-0.37037488377515043,0.06345615323254138,0.4430599428379512,-0.0057870387385425635,-0.029958325923257003
0.7563086619208027,0.10507856811945682,0.1787252594204399,0.024296421997098805,-0.024287856413565696,-0.08395952264284562,-0.005892205729576092
0.6655295439040216,0.08891741287091047,0.14788480734916595,0.015562354170167854,-0.026579768071178535,0.20650359967102647,-0.004573489520190103
-0.29905895325022286,-0.3102662690904611,0.3715524358186496,-0.007203309868755317,-0.0011619122332953231,0.0028177062771432763,0.1705105940347487
-0.2038751832275648,-0.3281663769061941,0.03920008535406713,0.2923466037836745,-0.05958164578676233,0.008505122180621199,0.06408589197802322
-0.3891359543936958,0.6185253848098572,0.1750435699404154,0.00020794772180533723,-0.005450250493177264,0.0057267286202299416,0.0817026955175951
0.5739938317625953,0.07321164471316766,0.11260367594410332,0.013051916064008554,-0.01873366583191995,0.10678533128918026,-0.0008017326634541296
-0.23247178652860806,0.2896526269821461,0.040464927139400225,-0.005952640289241036,0.010253238823738256,-0.006310368379634303,0.3670863534029764
-0.060218114286607206,-0.09869318800729157,-0.26356771852108,-0.29065136756028154,-0.27346989492389573,-0.005666083352975064,-0.05524628359270197
-0.22627452329570777,0.25993193931157627,0.041193194398843246,-0.039001681544303,0.021232909816365254,0.001008046365305617,0.6219432086157469
-0.29749026337935575,-0.5731083964843318,0.4976840061770551,-0.04427230916336039,0.027179937217420954,-0.00011925468161128496,-0.07079012047228982
0.6103389453233079,0.07863628444117421,0.12535515056218474,0.010055230659330436,-0.021643510840027337,0.20373384771736078,-0.005026127543294788
-0.04616663084572684,-0.0667070521802508,-0.2103326944568047,-0.18825541672305085,-0.1858344690286828,-0.0051370496418361705,-0.03154853747485543
-0.3115651064446082,0.5012676511014899,0.10461613742587499,0.013729949240939275,-0.009831153207665335,0.00246969047403536,-0.30026978680260896
0.7085838702335224,0.09590352310654475,0.16420404183245624,0.014137255537574908,-0.031056194994479105,0.34410273469268227,-0.007579427524746564
-0.051554256928651336,-0.07874380119103151,-0.26203117774842777,-0.2620623171904669,-0.26110789816493324,-0.005489788642860999,-0.0467324087832379
0.6749148870514667,0.09175180295444516,0.14353488902990502,0.026302675383319405,-0.01099698426343329,-0.4605506582545338,-0.002781916980376404
0.6576456830199329,0.0867926836041463,0.14423586407250283,0.010531723023978484,-0.02968389419586986,0.4617100669968948,-0.005353749056318359
-0.22705164822404564,-0.4646222597486401,0.3848264541228699,-0.11342526003180273,0.05857296580217359,-0.005998768031754985,-0.09504018324394585
-0.3887748394629585,0.6280491733422506,0.16701433128644366,0.014939373434407724,-0.011560905167186997,0.0033335934318107063,-0.1319057689872326
-0.2605844117364704,-0.37550090622252963,0.38600346513844463,-0.09998669535976414,0.036300081572498366,-0.002410391084973802,0.09084098495012813
-0.01435627932237845,-0.03572837330010996,-0.156996246430881,-0.0729837060538266,0.005967507558323992,0.03389458079454078,0.05922110834211104
-0.2762081455510063,-0.38302775640445486,0.31591297663900497,0.12881930978022504,-0.031283688149550494,0.009074007156741226,-0.023856317454580993
-0.27696551359726934,0.3693584848833461,0.1064111229924459,-0.03562022934422262,0.01671783862664769,0.00932520654719736,0.4440965181590318
-0.007331207792527388,-0.03011450104473648,-0.21487264805069461,-0.13918597348512363,-0.008289498592384386,0.007900048443093255,0.1504599336826706
-0.26991568025557255,-0.3124673431547238,0.3071912899281781,0.016942441390174375,-0.009421389003392277,0.0020000798913188803,0.15639798004198116
-0.03698649663651258,-0.07944485777719804,-0.35228240642484376,-0.12116415265425495,0.5475098679430254,0.008676892339198392,-0.046731010932429255
-0.10054897212499182,-0.12680168197283456,-0.32220153814798375,0.5291888680531228,-0.13082991489355766,0.009736329878604174,-0.05006070027377313
-0.009348099561936633,-0.04109827612257305,-0.17804411602421466,-0.04034917412422672,0.1975974321577878,-0.022552517362885802,-0.007812698626202569
-0.12833147947633736,0.08855773875242337,-0.03225964506372763,-0.038678543067536535,0.023342388675849077,-0.0007307482968343815,0.42185441404918844
-0.09213259031049917,-0.15973930111457207,-0.2750730862722433,0.4214859876386775,-0.062158174870384386,0.013673214581332565,0.03136061315840638
-0.1696777129791066,-0.33783184997487586,0.21982309138422923,-0.11277980208372944,0.04139363608474212,-0.008090160423499158,-0.014475754742563282
-0.2426370921395843,-0.21188899295986466,0.30177884473872074,-0.07401933604883242,0.03321561731842039,0.0016062278164088945,0.13881200227514537
-0.2654289925101506,-0.47535320977196893,0.3893493215314137,0.02333208908959107,0.007830944884386966,0.003935549080669936,-0.0628042686147043
-0.10188739766715382,-0.1770840585052741,-0.31823338453838707,0.5270918830306938,-0.09035075744064698,0.01687141165620936,0.025902807516048443
0.05389046956202467,-0.02464528736968379,-0.15236608471296562,-0.08703267731663691,0.02229685489293406,0.09636976700176904,0.08052387500087098
-0.08992716588832247,-0.12567658711288401,-0.291184971540948,0.46041014131939206,-0.1129368393830801,0.011992853515328644,-0.028531397344951016
-0.07357928430329162,-0.1251027316354028,-0.4236651871497853,-0.4280101947760914,-0.13664609944875616,0.0018679139319859525,-0.04384334749091863
-0.4057229730064193,0.6727833292053035,0.17974484839780278,0.018105046829258082,-0.015551765473986012,0.004494243081510475,-0.2615259761713862
-0.06280315287947591,-0.10265808875510622,-0.3191455752037844,-0.3565342699213061,-0.327846024246012,-0.004757796600617193,-0.05129781257497849
-0.104199495049107,-0.22205549114714587,0.0757469090004955,-0.09636454334267444,0.04789337639446141,-0.008695559704504143,-0.06417259423613947
-0.16719209603095392,0.2442041676625711,-0.03201894559179613,0.02156256063088276,-0.005887325811851425,-0.010852703364034457,-0.45228882259842024
-0.03998826566006776,-0.07974676508066518,-0.379307098844124,-0.17859078462296657,0.6534229945148541,0.030441116542558263,-0.06205573491332625
-0.056150405221772844,-0.09049004310792053,-0.3751980360776167,-0.3718860428536097,-0.1942082300366122,0.0042706040288344295,-0.057114509290659796
-0.06272615949183337,-0.10259229917377931,-0.39768618140718254,-0.4384285018588126,-0.38313039162446105,-0.0030200257501225127,-0.06874595941774918
-0.24060885274879532,-0.33063882946216194,0.28396080985022587,0.07163735364568033,-0.01264650786626104,0.007087185711792647,-0.03706227300688726
-0.05394190564278895,-0.08605918969073496,-0.3648111536359942,-0.36045609768556774,-0.2145514537246989,0.004617565385337283,-0.026492213454849967
-0.20856343290420423,-0.3926672536065832,0.18346058267419688,0.09096751713287418,-0.015221172709893978,0.002459562990667314,0.029257409189358728
0.4484572598657999,0.05215578397273605,0.06303549678989176,0.010899579984095076,-0.006029734770304418,-0.10809088766434997,0.0034195781283519345
-0.11855321938862087,-0.19165523302655144,-0.35886897011953195,0.6457982853754655,-0.12396737876146513,0.016054925464236258,0.0166709901511818
-0.3642911871815098,0.5751642655973578,0.15825700162150153,0.0012570624282742993,-0.005063727121917744,0.006539235129235966,-0.004330711530202592
-0.1067581175273456,-0.1407588683408476,-0.24644767168937176,-0.34757922712027167,-0.2751153011308255,-0.005745145865819048,0.03335590929662675
-0.17405641731681099,0.043954415821704694,0.007353543074808011,0.1159533032347994,-0.032195178128835725,0.0021227976497675918,-0.19338364921939996
-0.0589865570001428,-0.10177895950651224,-0.40903403460133075,-0.3847491063607268,-0.05240866976388693,0.010087946255035413,-0.05298513544205013
-0.0866504516212207,-0.16311505583352195,-0.20665650724513288,-0.32096975837928854,-0.28899278982592946,-0.007667993024512163,-0.07389633672976899
-0.07221654909300013,-0.14053282889063332,-0.0068372331144794735,-0.06980656750055159,0.036647611320810354,-0.006636770444797266,-0.03345988763133751
-0.18182414070605854,-0.3614579143578862,0.10159751591083906,0.1450690663266718,-0.023114920753742878,0.0053522330939030985,-0.004129221584441241
-0.08238108513678859,-0.06570132910719784,-0.2608964903145813,0.3474736230551347,-0.07413054066776402,-0.01065075244165692,-0.06716499653261547
-0.18963450612344537,-0.3923066153039778,0.22768120388730761,-0.04102774490503878,0.02061574466383171,-0.004188372594116943,-0.028241641287105157
-0.04997111694589265,-0.07670502389756244,-0.15433059146875583,0.10876019044638087,-0.008428369521962664,0.004675375244277155,0.011483519442224036
-0.08846111037674381,-0.07834093603895048,-0.281255468981934,0.4005526477121528,-0.09165872002896484,-0.0052718777150978805,-0.07140798433721324
-0.1819003069185698,-0.3408946509078517,0.22255252700184394,-0.0889092979289455,0.027965400555013203,-0.006258101104567028,0.03015957058559678
-0.23813505224512416,-0.4974359759359913,0.3782265823912257,-0.11180578054607024,0.042868917657731785,-0.0075814334631611946,-0.056544210569963414
0.024226162975135496,-0.022404535378052558,-0.09767976989895044,-0.015976888498444478,0.019388423707605327,-0.11991775973072397,0.007060641835898032
-0.12626044320930183,-0.26229808158737744,0.13607955619290835,-0.10799030501830925,0.05256445274039941,-0.008560997242732802,-0.056985130716096496
-0.28351936316873133,-0.4598789277238123,0.39682740539375466,-0.004432414949183567,-0.0011301182726647704,0.0012901967378774067,0.0610289324197364
