feature1,feature2
-9.394253,-2.8409948
-2.4942548,-4.552332
-3.7984703,1.681746
2.0355268,4.348865
8.347579,6.092098
-7.15523,1.6840261
-4.822059,-0.6717968
1.535379,-9.337651
8.237067,0.8858183
2.6062174,10.151498
-8.581252,6.15902
9.995642,1.6779153
8.052813,7.486307
-6.2772574,6.884075
9.84267,2.9273875
-1.3607409,7.802616
9.2951565,0.28030896
4.14281,5.0677185
-0.27843252,8.199072
8.0778475,7.469818
-4.020502,-1.5034753
3.3986924,3.6493156
0.82021594,9.228387
-7.838007,2.485474
-6.8213735,8.763204
4.404953,-9.972566
2.2026036,2.0645185
4.8943768,-2.3164191
3.8859107,11.078314
9.738076,1.5483439
5.929979,-0.42495793
5.5276666,-6.7307434
5.2720985,-9.67887
2.8126547,-3.9688632
4.13069,10.294066
-8.131965,0.6764868
5.025814,4.660166
7.0170846,-7.912846
4.446552,9.770847
-1.0395907,9.9611225
1.8823925,4.6628113
7.5787377,3.3422303
10.005479,0.18769626
-7.9182887,4.564624
8.995948,-2.9181368
4.412044,8.578001
3.030271,9.435571
4.390764,4.738806
-6.4023376,-7.5510693
5.7735105,-2.2786212
6.7420897,4.628485
-10.998451,2.296378
0.6401484,10.34235
-1.2756418,8.401382
7.1594534,-3.9248478
1.3402395,-1.0240439
6.4021144,-6.1432934
6.323821,1.2091095
-2.5081134,-3.7130795
0.4196719,1.5648524
6.7663436,4.5347414
0.2624742,-5.7862897
7.850087,5.29144
1.9995799,7.889227
0.5860571,-10.142561
2.5634005,7.888116
6.541805,-1.5027418
2.1600037,-11.218491
4.1261473,10.306443
-0.97954094,2.1710804
7.613365,8.119036
6.689257,4.7293735
7.778439,8.01453
6.733612,-2.348312
10.030646,2.0381804
-1.0846515,2.350436
3.8863695,11.077822
5.486968,6.4502306
0.39004332,9.234117
1.6111387,2.851469
-0.05616729,10.370613
6.2784967,-2.0764441
-6.134599,2.4680593
2.9455,9.616535
-4.0751886,7.4855947
-6.363943,-1.3117877
4.572144,9.637326
-11.011454,0.36071402
4.066894,7.0841327
6.6085825,8.815087
-10.961737,2.3124678
6.720989,7.8696475
9.597812,0.18778004
4.163122,10.185475
-0.96802217,-5.862699
-0.24579272,7.3082047
-3.1813061,-0.7898705
3.960317,7.559674
-5.37322,2.1572175
5.851834,9.1255455
-0.73288435,-7.059109
-2.4312334,6.3268356
0.008334338,6.3903613
-2.981104,-0.32487488
-4.547536,-0.58325756
-7.400696,5.791613
10.17322,2.4412668
-2.304286,6.5119867
-4.8693886,4.5073795
6.525473,8.739576
5.0222263,9.162985
-4.787068,-8.065196
4.1012845,10.392766
-0.8716247,-8.777911
2.782514,6.3083224
5.9359202,-0.15095259
6.07242,8.9798355
-2.2326365,-0.9737354
-6.180887,5.592188
-5.2323084,-2.2754622
-0.3992396,-8.36368
-6.237948,-7.739253
4.983686,4.608206
4.3940387,2.316269
-6.3860016,-4.585871
-0.19258447,4.3199472
-9.17464,3.7338412
0.060584016,10.010294
-0.49700737,-2.293288
1.9456899,2.1161544
2.3841877,-10.320405
0.7440712,7.7773647
5.3848467,-8.600297
1.3776402,4.9791355
7.119197,1.4687144
4.0855365,9.751415
-5.1514482,1.2115959
11.11897,0.8475938
3.4235954,5.1661067
-5.781405,2.058773
1.9645778,9.8117075
7.596853,8.002442
4.189751,-2.3520086
-1.0793369,-10.946577
7.792484,6.0759606
5.9584584,9.092761
-6.4427104,-8.328163
6.509953,8.379288
5.039917,-4.9544697
6.534054,8.785021
1.4959008,1.2457486
1.8639483,-1.4960626
3.0391326,-0.0040295515
7.9131627,5.893171
9.893447,5.0319047
7.0871,-1.7699717
-8.398121,-0.15474889
-0.5018425,-5.946298
1.5993598,4.9850707
3.0751681,9.647154
-2.1702583,-6.516067
-11.100696,-0.013316096
-0.8989276,8.853791
-6.129723,-1.5664778
11.15449,0.57473016
8.1199,0.93914664
-6.2788873,7.6132145
10.376199,2.5139356
5.5227656,8.71453
7.8760076,6.841469
3.917541,10.98091
-2.5275369,8.169638
5.141432,4.7770324
-4.4139132,8.8938875
4.016988,7.4376445
0.47753,1.1859118
3.4088588,4.5505123
5.1381216,9.301109
0.43861005,-6.0108023
7.874814,7.2246284
10.513016,3.849741
-4.1611767,-9.707295
4.203425,10.034485
-3.3401687,-10.836262
-3.0479386,0.4629914
10.291111,0.91443753
5.271726,5.149099
-10.4836035,0.58446974
6.192821,1.7775191
0.5248017,-3.5360262
4.4563375,8.157955
10.831308,3.1040251
4.4451213,9.850479
-4.345136,0.05785669
-3.592994,4.8065977
4.3564024,-0.69378686
0.57800937,-3.981362
-4.650993,6.6730123
6.600094,-1.0338259
-4.638943,3.5442564
7.7108464,7.5661707
4.17892,6.9596434
-0.48321995,10.181831
-1.0795196,-10.933592
1.2015759,9.334599
5.282685,-1.2256132
3.1248138,2.3473
2.962981,4.666493
-7.9788575,3.6044858
3.3116786,-1.2893933
-2.131974,2.554
-1.811096,-1.2941113
4.15245,2.289219
9.98247,2.4412367
-2.7683969,-0.73070407
0.38341618,0.15598826
8.377866,2.2399669
-0.5248677,-3.4152997
4.7203207,-1.2625839
1.0169683,8.505035
4.426695,9.160278
10.656935,3.6119566
2.8512158,-4.4414425
-5.710128,3.7448728
-1.5773396,3.208363
-8.197783,6.44505
-3.2164915,-0.9918046
5.9176526,3.1121721
-2.3137095,-1.760107
-7.6824093,-0.61414444
-6.8831244,6.7714853
4.3684006,9.948284
7.899383,7.2089057
-0.89743817,8.827267
-4.5226808,-1.2142545
9.532061,4.4413977
3.1125698,-1.898061
-1.8750188,2.3626976
3.08395,4.0980268
-0.92117506,8.451389
-5.687084,-3.8978875
-3.5996401,0.8329148
-6.2409167,-3.2110934
-0.39482388,1.306998
-4.704692,3.580401
-8.62816,-3.5285392
0.8815339,8.754081
-6.1798697,-8.67176
6.869496,8.182389
6.416841,7.560667
-6.450308,5.3201127
5.215098,0.117571466
9.246081,-2.666978
-5.4846873,-4.0921216
-5.2190013,2.643578
-7.593237,5.237485
8.404737,6.9768043
3.7646532,4.717856
2.9051216,9.637238
-4.3465405,-10.89801
-4.384768,-9.045333
-4.639673,-2.9232545
-2.747226,7.1847005
-1.584985,3.0482035
9.660135,-4.2015038
-7.474913,8.098575
-0.5087812,5.746285
-2.9421327,2.7777858
6.5493975,-2.2896879
-2.8172631,-0.588047
-2.0759463,-1.4839565
6.2490115,-1.3905663
6.3523936,2.6660779
-0.37682825,4.078973
0.70243406,3.0446916
0.27876514,4.6260633
-1.8788499,3.7601657
-4.4506416,3.655315
-0.6849439,8.077767
2.483882,4.586982
-4.5388455,4.8200965
5.1116896,0.27874726
-0.18553963,2.0727167
-4.3926463,5.1489506
6.5287366,-7.736946
-2.4484367,8.8091955
-2.5574841,9.399143
-4.256433,-10.794826
-9.307534,3.9871733
-3.653267,-5.819382
-11.354354,-0.3789338
-0.69138473,7.68324
6.8213797,4.1014323
-4.3984265,-0.0668065
10.70184,3.4549704
-7.692537,-0.8690506
-6.8933907,-3.2587926
-2.8210418,2.3236287
6.197419,8.947892
6.6558533,1.4330666
-8.115464,0.80815613
3.2264204,3.7341285
0.43281633,10.000586
-6.4814315,-8.282113
6.3676457,2.7462876
2.1004777,-8.775036
2.7896178,-6.1173177
-4.2103496,6.622678
-2.8080046,2.4684155
2.526473,9.954371
-1.0001786,-1.3810866
7.0353756,-6.270376
-7.8390064,7.3151464
-7.0363564,3.9989645
-3.2269804,-9.468573
4.769338,-5.8014355
10.061313,-4.208469
4.2477145,-3.422642
1.4959986,-9.108242
3.8240418,7.7797832
7.050331,8.482636
0.12833104,-7.7394004
-4.1087384,9.068031
4.199465,0.33180007
6.0028744,3.5404272
9.987644,-2.7611985
-4.4625173,-5.3913794
2.0830765,4.464242
2.8366785,6.405249
4.050574,3.6335793
-4.8455186,6.646817
-9.463799,2.0126915
-0.9473201,-10.834861
-5.4128137,0.60058546
7.0188866,-1.3596548
-8.223993,4.5737395
4.014702,7.469635
-5.767929,-8.706311
-3.017167,-3.843094
-4.653674,-1.0231895
1.3354117,1.038827
9.996939,0.6025007
-6.6922474,-2.2737525
-1.8899493,8.997079
4.130646,-1.6170757
5.4446816,-1.2445444
-2.9748614,8.053378
-4.8207374,3.5934427
-10.805513,2.3310392
-9.719987,0.27900064
2.1114345,-0.40594622
2.0213394,0.7379215
5.592918,-3.2029784
9.311472,-5.5658712
4.4901757,-5.4410973
-10.043587,0.6699317
-2.9094307,6.30647
4.0076656,9.984131
0.92154557,6.022674
2.785868,7.6632957
-3.0242012,10.508498
9.141729,-6.992224
-4.5014787,5.0591865
1.8227075,0.76358044
-7.171917,-3.0760887
1.4187834,7.6667542
-0.56794125,7.9993105
3.8913245,11.063623
-6.151209,2.056091
3.1952424,6.3024344
7.1842995,4.9723797
-10.051698,-4.626609
9.7231,3.009752
3.0958633,0.21264188
1.8709801,-0.3543254
2.7991004,-2.54779
-7.4196267,4.7719607
0.88813174,8.348586
-10.410889,-4.3511405
-2.5132124,5.87382
6.9171343,4.613933
-9.169437,6.2515926
-5.333611,4.5416512
6.946385,-0.9695402
9.476077,-6.8007708
-1.5655953,3.2785273
-3.3139572,4.7402444
9.595117,-4.647477
-4.0280704,7.5870647
4.114368,10.179492
5.257113,4.2497797
-1.447816,0.14466581
6.304964,7.6734304
10.662737,0.22072479
4.565967,-2.2240791
11.188331,1.812663
4.535746,1.2054126
-3.3745546,7.457804
5.6336637,2.1583216
9.818769,1.1093979
2.078316,-1.1499428
-0.023943465,-5.837312
1.2732319,10.11932
3.7195768,-5.325839
-9.106393,-2.4333658
-4.205789,-0.56079906
1.4193954,7.797542
-0.8359978,7.940004
-8.062459,-5.8003383
-1.2946354,-3.5946212
-3.9879491,-2.7620783
-3.1688004,-0.006304562
-1.6055238,8.092693
-4.9382815,6.8764195
4.1914864,-9.56136
1.3836074,-7.470014
1.9534842,-1.0640612
1.2584085,-7.5007114
-6.379332,-4.581876
6.7820888,7.769661
8.144226,0.86961776
-2.3375337,-10.083188
10.382762,4.1936097
2.744857,2.2365477
1.0487859,10.244537
8.382479,-3.228246
11.293034,1.4239088
-1.8662664,-1.663008
-4.022907,6.977131
-6.7459283,-4.2687826
-7.211976,0.31676978
0.99904066,2.9073482
4.8638535,-2.8815985
-4.810403,-3.3207903
4.8089776,0.33946055
-5.2474227,2.6287718
7.8446584,7.8147926
1.075013,8.904724
-2.8126242,-8.306442
4.212422,10.09365
-6.5343103,7.4939713
-0.25614116,3.8306634
4.5242186,0.42594293
-8.563763,3.3353817
1.5163738,-5.1316977
-4.829077,-7.200497
4.0616565,-3.6846473
3.3774178,0.2587823
8.087031,2.949254
-4.7669344,-3.2558298
-0.026354276,2.9136856
-4.0317025,-9.679449
-2.9834766,-7.7114577
-5.7840724,-4.7787857
-10.747042,2.3429406
5.3509884,3.593689
-6.709252,5.1664815
-1.4662085,9.488088
4.611805,-3.1069112
8.306622,-7.442373
0.31709716,-3.5328002
3.3930752,-0.32986674
10.411957,-0.24455714
-1.5035051,-3.298805
3.9057338,11.019978
-10.83911,2.2002249
2.1247444,5.990723
4.0007153,7.047583
8.018784,1.6979526
2.5943422,5.849926
-0.34077287,-2.836621
-2.3692563,-4.7690754
3.6174784,-0.8986687
9.971676,2.0293694
-10.5021925,2.3224375
0.4012121,10.383188
-3.8774586,-4.5260086
4.019186,7.4753633
10.200209,-3.791659
-3.042087,8.132327
8.135532,5.912675
7.3999352,1.847956
-10.984298,-3.7492566
-2.4878414,0.24366474
1.8413188,3.7178602
-4.780599,-2.7798722
6.15211,-5.2242227
-8.225784,2.2044263
1.6682127,3.604245
6.399632,-2.3690255
-1.1623684,-1.3996356
-4.12377,-6.010375
-5.9760795,1.8347576
-10.358433,-4.3797684
10.379348,-0.17007914
8.257959,-6.336951
1.3859676,9.38755
3.248319,-1.333678
5.6041927,2.7126656
-2.962669,-0.08656685
3.2298923,9.603085
-9.06207,-2.3716462
-2.4569855,-0.8603414
4.0996804,7.727625
-2.561405,4.346474
-1.3188242,-1.5795902
8.197532,-0.46513972
-7.291841,-3.0441132
-2.645569,-7.1280484
1.4095294,-2.4556248
9.81158,-5.4021792
-7.7068386,-0.866427
3.7496455,2.547867
-9.258657,-4.4427867
4.329652,8.385853
-4.8175426,-8.066007
-2.1745062,7.427491
-4.0206256,6.390057
10.0079155,0.22763859
2.2457116,5.090108
-2.8769903,-8.30313
0.2200829,4.7410874
-10.665483,2.1349347
-2.8513737,8.550737
5.3506904,-1.5556909
-1.3340454,1.7210467
3.1509085,10.725406
8.8918,-3.8996186
-1.919243,3.6310189
-0.67317104,-10.619838
3.7573352,2.974286
-6.455856,-2.390016
-11.014964,2.29201
-0.67817694,2.904506
-5.174871,-1.1619962
4.5462074,-10.054884
7.3594327,5.8108697
2.625498,-1.4702652
6.476367,-6.0270724
1.8184141,-5.3728366
9.761348,-3.4324126
3.9349093,10.919554
-10.400093,-4.398651
10.658496,3.6677146
2.6869287,2.21782
1.6481055,6.247745
-9.355203,-4.519939
-5.9985895,-0.8382386
-4.6571984,-8.146705
-6.7161474,4.9703903
-4.821481,5.409796
-6.6504188,-4.529329
-0.83575594,-3.8451805
9.741221,-6.143188
-2.935252,2.6106734
-4.766365,-0.6351046
2.7619421,-10.330385
-6.2743044,-8.62581
-3.8331177,9.227695
-4.2316737,-9.736411
-3.5818698,-2.5101194
6.166627,2.6789849
-4.464482,-6.714532
-1.4688312,-1.5560948
-7.50227,-1.0642422
-1.5870008,-7.4120884
8.867646,1.5446621
-1.0074415,-10.091878
6.6964707,2.012799
-3.4472592,4.773696
1.0959928,7.2625666
2.0657518,-9.059425
-0.88904244,6.8074517
1.5208247,-9.259373
0.2856092,-1.7005818
-9.474445,5.439871
1.8428133,4.2875714
-0.92990285,10.181183
-4.0830917,-10.764511
6.219347,2.648637
-2.7688222,8.917851
7.37772,-8.16776
7.7433124,-4.0722303
6.3358164,0.4523098
-7.559528,6.580248
-3.7927,-2.6636603
-1.3307828,-3.3642354
-0.5395549,-1.9407241
-4.6542635,3.3212993
0.32935095,6.23826
-0.89713126,10.646882
1.5586572,-4.8509345
-1.8243611,-4.7193213
-6.4622493,2.474888
0.7758372,7.7637506
-5.6930466,-1.9446558
4.7218046,-8.242671
-4.2447486,-0.31420916
9.079066,-2.5920906
-6.4113073,4.369932
-5.21316,2.9807692
-4.575038,-0.69124484
-1.907501,-6.405926
-9.483297,1.8735648
8.02559,5.353554
4.66914,3.3496
-4.306553,-9.7434845
8.728494,-4.104326
-6.769334,-4.085709
4.3525233,9.473808
-10.454444,-4.264655
-4.9841275,7.468319
-5.7217655,2.3243816
1.9091494,4.039873
-10.738383,2.433237
8.378196,3.2837732
3.8106809,-0.72143346
0.3141258,-3.2224927
-5.21653,2.5852988
-7.9271045,-0.72042185
4.016344,1.5073365
-5.0851655,2.9239976
-4.6649942,-8.093242
-0.548313,7.2880087
-6.979476,-3.4704688
-2.2656665,6.050166
6.6888995,-2.0117335
3.7840688,4.9476013
8.848294,6.7357864
3.9591708,0.67238504
1.8612436,-1.3627068
5.925194,-8.386961
-6.99142,-2.2002366
10.355732,-0.38188696
-3.1264873,-9.232365
4.001413,-5.1058807
7.5912704,-3.5939934
0.8481476,-6.747865
2.2089362,1.4062996
-6.543591,2.777328
-2.5460017,8.026135
-2.5980883,-6.783024
3.216473,-10.679456
-0.9574275,-10.82968
-0.75959975,2.165096
-0.45409918,-3.3816662
6.716808,-3.6510491
-11.440698,-0.4241422
0.2289258,6.240137
-5.2206182,1.0903476
-3.207873,-2.350672
-3.002403,-8.782461
-7.1680727,1.71198
10.72146,1.0364746
6.316781,-9.09095
-8.0241995,2.8793893
-0.4413271,-3.7195134
-6.1883755,4.2287536
-5.8993964,6.436349
-5.792533,-7.1304836
10.226015,0.32122266
4.2915015,-5.3132486
3.0235114,-5.2523947
-7.4068546,5.979661
3.0335684,-0.15224627
4.123171,10.322731
-1.9182613,1.40125
-5.47905,0.95288837
7.238199,7.9227176
-3.3015797,-4.1329484
1.5909479,10.06496
4.3454933,-6.641754
4.4852138,0.6160349
9.401537,-0.877745
5.76991,2.9286084
-2.368515,0.1618518
9.82782,-6.1847715
3.8042161,3.8974323
1.7530556,-11.465841
-2.8786197,-7.923509
6.1178823,-2.1931689
4.495073,-2.9110718
-3.4809563,-0.43902513
-1.1509296,10.638839
-3.873326,-7.8679304
-4.4160676,-10.679279
-0.61176753,8.299954
10.3281765,0.3938341
11.257784,1.0395527
0.85106415,3.0742261
-2.8512633,-8.452963
3.9050212,4.4630246
3.0860329,9.692482
8.545319,7.111313
2.0958512,-11.393955
10.103469,-0.35901457
9.996792,0.17066592
3.350532,10.750353
-1.8585547,-10.2215605
1.7327744,-3.184265
1.2014899,8.336342
10.543927,1.3832569
-3.5513484,0.25420928
-2.1975808,8.241227
3.9438255,-4.1343265
3.9753804,7.0485525
4.397242,0.5953862
-2.9788203,-5.83032
5.0829916,-7.716924
-4.7662964,-8.067286
-4.2048974,9.56897
-3.8385463,-7.7366242
-6.902728,-3.6569412
-10.471235,-0.39414635
8.399049,0.6017914
6.2870283,2.140026
6.8023043,4.9398456
-3.2107923,2.1186156
-5.842264,6.1298456
-9.396499,5.8555183
3.6240253,-9.98737
7.704511,-2.2561347
5.669093,0.4727937
-0.3993256,10.447426
5.2685394,-9.661997
-1.6771593,1.9780607
-6.581162,-3.584811
-2.818138,-8.307684
-6.07364,-7.839957
2.7276888,3.515631
3.8860362,11.078875
