kPC1,kPC2,kPC3,kPC4,kPC5,kPC6,kPC7,kPC8,kPC9,kPC10,kPC11
0.3385141934520081,-0.2756168640733504,-0.18364522101629793,0.019377050619060716,-0.15745828397613426,-0.09309418674147471,0.12768582912830873,0.09990990741349487,-0.2934842596386837,0.067998371174291,-0.0021517738870062628
-0.5243605156977453,-0.089417986789635,-0.10001100324394382,0.04090881023890771,-0.015640953708882,0.0764165274625553,0.17002680677265913,0.14252076903917615,0.035723403322674874,-0.1001771393678836,0.001797615198507677
0.06860835758625525,0.22983371677751246,-0.2857020593183838,-0.0899989399578725,-0.2871167802638439,-0.14499389066447396,0.296233446469777,-0.023619083776148724,0.016000707866898757,-0.29214475857110334,-0.0889775174284572
-0.22038853482645737,0.29962415314711255,0.07235983789945594,-0.1599898602413923,0.47669056300806445,-0.09523472299041283,0.17749037275830423,-0.1511718753889815,-0.26148225282293486,-0.06367089462156623,0.14914957834497014
-0.05610640639211091,-0.18120638698636735,0.5819491172735032,-0.01788169671523951,-0.19294833539809964,-0.15369448303148814,-0.09489786513693667,-0.05531343568626761,-0.0008390996706063936,-0.06898546314042689,-0.004252047222943463
0.12208522985930477,-0.08165502120465158,-0.16214418184136464,0.0867740108885083,-0.2803704384193438,-0.0678111710094815,0.4068351193306839,-0.11970960135581939,-0.21647881124079477,0.25642905965925394,-0.17561076962898978
0.24306443439593653,0.22723869189590545,-0.018601058294230536,-0.07808255388272818,0.019649452372797152,-0.09820925716878151,0.11609495066742875,0.16895133905493065,0.22925485794917794,-0.014776523925593076,-0.13930727449601976
0.19119432551097493,0.246755565265181,0.014634482360775348,-0.05796057483842115,0.05264633463125935,-0.06287578980023803,0.10360531259238644,0.18802870141287834,0.26373256742705875,0.008518441105438635,-0.12947473338862342
0.32662842031852185,0.39025605347230014,-0.01571500712226224,0.12468725046345527,0.04645198374302456,-0.07422877471011538,0.0315344996191112,0.30349923818157337,0.06840328636529404,-0.011862251457389592,-0.16982524294602427
0.30319715084550536,-0.3371621400068087,0.12295910682361601,-0.22638100320157817,-0.09786406700627975,-0.2783099741637533,-0.07509029090510422,-0.002202324981169393,0.027282404528425418,0.04116688206277761,0.09835601265046888
0.2533423751719803,0.4018471261251965,-0.0356181173337754,-0.04955697054903177,-0.04949265361518787,-0.08860306343152217,0.024571676294837336,0.1001873409150734,0.13623744918210726,0.05456119238973042,-0.06371600908422183
-0.36447109018316615,0.31617046580291047,-0.25665947439630293,-0.11837539442370336,-0.11838264017008718,0.030911047701100453,0.19118124788085217,-0.09517310024845083,-0.05056978370382932,-0.21616335699208183,0.0634109482020856
0.27988043269169366,-0.4727349788830326,-0.13052148300269792,-0.26708560707913404,-0.012853285461773611,-0.1764247275945353,0.021642146640637936,-0.013705385129430639,0.08444988983293979,0.1625636550502302,0.03409232821453262
-0.5046849388626546,-0.0681421763213316,-0.16116697876909922,0.019177106014748306,0.06517834034443613,0.07730278795409377,-0.14679676994697713,0.03732775380851379,-0.007013315219052522,-0.060699448384054853,-0.07921382486611893
0.25670014860176743,-0.468229856980994,-0.1095154975098297,-0.2861492714067879,0.04312158218204878,-0.17601653738006015,-0.02794785639586423,0.002562866600985875,0.17534223115361067,0.12731743077787497,0.056398829251241095
0.11473837019256064,0.5358512190237568,-0.1988343005057518,-0.17581841914793345,-0.17418531825016062,-0.07223446436433607,-0.032356290169748836,-0.12134086866630997,0.2254968978211384,0.027740144708529257,-0.15184683633340423
-0.16956127081275937,-0.34673918391291875,-0.04405101045259707,0.016195061423367248,-0.09013301236544033,-0.008228199293731614,0.22895109485028806,-0.028712828344677577,-0.05847730446595666,0.2795184287781973,-0.07833498886669284
0.2643393483369414,0.41738226192157013,-0.008689786474296524,-0.0314395771307773,-0.023315175466990443,-0.08530433521538835,0.11782395552985195,0.17278765534911003,0.2023268393131333,-0.025145411852209205,-0.19443289881725173
0.3926877970567222,-0.2702075569267188,-0.2596256525154556,-0.1387180406794329,-0.1132416542802322,-0.22481644603339837,-0.018821671594392908,0.06161332411936013,-0.2037566236991982,0.019561006843650933,-0.06347260646695697
-0.17007212138141714,0.34214254115044923,-0.2472239595525739,0.017925564419826942,-0.31475269104793707,-0.0005614736012796921,0.4413479659556183,-0.11277686951379397,0.08983622174419996,-0.22675812989183336,0.05806271334792881
0.1726683309937178,-0.08974445989622655,-0.046804552052969545,0.4671151745473182,0.18683792204035257,0.17617105696336577,-0.20202752195990045,-0.2403049076780066,0.26875005014403214,0.018499412613455262,0.07384367257525948
0.23627262765553816,0.35918686429572155,0.07162066125396424,-0.02685238315816265,0.05974555320732226,-0.02796419048377266,0.07671306940050306,0.17152274540700202,0.1870817877190357,0.09087786898673353,-0.09283717629660503
-0.5328970123795654,-0.15552386762697304,-0.03707448136332092,0.04042286724921268,0.07003286251509866,0.08361388624500217,0.0803080814825194,0.1988211740050496,0.05857432119055623,-0.03165319554293628,-0.028492493150752685
0.10230837681293728,0.5808636987472693,-0.10224712898675585,-0.18646398212977447,-0.11534920462923458,-0.02390159022051463,0.05546052414864862,-0.05725574231718072,0.31493957043396575,0.10859766803984072,0.26400448975040486
0.26225868340135405,0.10978950441863564,-0.3786902698762838,0.12047921919151482,-0.11538784299431638,-0.2116264113180689,-0.15305301215818623,-0.046089355030942,-0.11258063126096256,-0.29324389746801177,-0.2156642442687344
-0.19594029389839218,0.4941231843783158,-0.3082528191520312,-0.14403392889602387,-0.3152016581259343,0.00695785748954304,0.17363485534127235,-0.19076803448461133,0.12403501163063263,-0.15123013683426845,0.15906129992068213
0.2103249422610171,0.38996724860027915,0.08804317202424662,-0.02984868931918363,0.028115388888340666,-0.018957558727351633,0.04818550574270853,0.14042637014454765,0.16632756072380733,0.12107011977245313,0.0053222457391734574
-0.4194536890758041,0.1022913709570719,0.16433711046704302,-0.0764537202781285,-0.07938316011525177,0.01712279205552976,-0.19578409661765322,0.0243930430612978,-0.126898058509577,-0.0482153971814447,0.1677279050481642
-0.002211910531161144,-0.03405416469706514,-0.2099666177912409,0.07082004556322688,-0.02710883086099193,-0.042817925710221076,-0.3569741886763661,-0.1812412951478047,-0.12049333971679779,-0.07584046461694476,-0.05994541479584817
-0.3997436606558395,-0.05249528669054216,-0.13899655964218138,0.12456346499747424,-0.09008548410073595,0.04183430175382745,0.3248893508699724,0.06445835570920705,0.09197569101738232,-0.16751155271929014,-0.013421661064861696
-0.5353849574994011,-0.12569394522610117,-0.03961106198124919,0.013581763135297464,0.06919364730053139,0.08357033256463267,0.03858556602388081,0.18069896675715982,0.0380624532604175,-0.02394951908639049,0.03879122534207232
0.37666386188003065,-0.044858086224584995,-0.28451223745035237,0.06637976189026815,-0.19104467315094284,-0.22635887424464143,0.2135139995149334,0.04156086106799146,-0.13131969577220654,-0.1479283486859937,-0.17841513653267546
-0.03599050061061397,0.15697987058694648,0.3904118203804633,-0.11659757230985168,0.42760871654296106,-0.2721147458961507,0.12471939920613337,-0.17856160236884341,-0.1696535365060543,-0.07513227746987126,0.07518172257839408
0.5083769375947809,0.14522996961982215,0.009068484311502591,0.10492295058852266,0.049079725678261035,0.2729565507695112,-0.10399180273396581,0.27906551614904673,-0.1019422717624647,-0.06060601387634802,0.23006289752460027
-0.4467272238742988,-0.19249296724469628,-0.06264171822307467,0.15556948169040938,0.010774591733803992,0.11992989450099102,0.05389314333586312,0.00028151440398984523,-0.017058672374775104,0.04668205556256141,-0.02389738750684109
0.22833506591429767,0.43593288000206326,0.04693607825365549,-0.0692729036345529,0.054415464090671925,-0.0293908213251414,0.024228511791185455,0.11463115985044964,0.2502945498685372,0.19824756314280662,-0.0511511988022944
0.23140302023652268,-0.2181723695242058,-0.20745579618355303,0.3773309206503161,0.06994464196166356,-0.08774524589213191,-0.11617503106138835,-0.0020356429494421575,0.0034802214731309805,-0.11996456925813448,0.08778210933932104
-0.5585251303578734,-0.029906062718152094,-0.1206735535662255,-0.027213770478943647,0.0003572075420414498,0.10022975824325553,-0.009960665230914717,0.10521374638240519,-0.08409579723469857,0.0013514540436644815,-0.0485494869920074
0.09603674918916212,0.10964494361765117,0.025167513651884795,0.2737963831039295,0.36036929909960164,0.007760422196917448,-0.024241505519293865,-0.293372366968559,-0.044796429776186406,-0.07357591886128612,0.07418120167276424
0.4068728760684724,0.25653582817568904,-0.122091651712727,0.4300225155011448,0.04624152158316585,-0.02947467080794436,-0.049054814717020064,0.22339181093705468,-0.055038897960165784,-0.053153257430458616,0.002374716846484873
-0.4748611701779507,0.08539747833713442,-0.16830665003775866,-0.03695456007051459,0.016154725106851113,0.04387146329244309,0.21298914608549419,0.017589483386717106,-0.050157444823371686,-0.19152739632683236,0.01452787424486763
-0.2042000493766912,0.17411608860324973,-0.3488072956284405,-0.1346742248309643,-0.26228024428449076,-0.06854045304592446,0.16051998575565,-0.14023223205122526,0.00308696921584859,-0.2698256961126768,-0.07598365722314432
-0.3217490832301123,-0.07052309424897156,0.16711897056742728,0.22025460329614407,-0.20298736278319057,-0.0699191499201734,0.19854828017828058,-0.06488085243867495,-0.07795562543608406,0.03651360984166028,0.04654235262152165
-0.4733277246440028,-0.22196991276321823,-0.016892331002693637,0.11365633855958075,0.08849235134913007,0.06703712161857593,0.1154493141725812,0.17156832187539575,0.13267455783074034,-0.027047351363334794,-0.02128271584424792
-0.3056913772394193,0.38779249582231845,-0.11333068046841084,-0.22276405847972935,-0.0017695309670255346,0.04674622235276895,-0.24348212231201705,-0.10259778196485261,-0.19473576391849404,0.10947677574555255,0.16050109375827432
0.4049305077962674,-0.05665251861799702,-0.18573917085015518,-0.17540241778891263,-0.05446378262335652,-0.19925715111477657,-0.04336996380540808,0.2640305025280012,-0.08172434935991892,-0.17649889370681734,0.00047780558660789587
-0.17476066978408164,-0.35142427972269275,-0.14482572489839304,0.2318706617157875,0.08300257351964471,-0.024334852407726742,0.004276812144430981,-0.08223067218460538,0.18485377324958116,-0.06482247795548648,-0.00484629141927576
-0.22180149692480938,0.16274224488030933,0.1753693199541758,-0.09911409924592794,0.5736383880797976,-0.10103639563612449,0.21402248475370625,-0.07503906830554023,-0.2000378066965625,-0.05317787794951393,0.07069105716592129
-0.5187386477665901,0.11058812510145877,-0.1673592188018201,-0.1283264956928659,0.029546080314117144,0.10189214740259674,-0.2102376782534059,0.07887714575063423,-0.1251327812715879,0.015743332718706697,-0.09667981234797607
0.07397999431225938,-0.08663109485106793,-0.19151034418547683,0.014558277408847796,-0.18627681936036108,-0.07845269390940116,0.24056417196978874,-0.044442138096383865,-0.010915024823116695,-0.10091822944226968,-0.02984947054941003
-0.28295958057418763,-0.2291162514934463,-0.09916925803982829,0.31673928449922034,0.09543593027831825,0.03601544142671634,0.026003857339180026,-0.01165048838803759,0.15931291216417265,-0.08426801249845967,0.00615838387310758
0.13378784753995326,0.050415134290899395,-0.3335786629248555,-0.195799083982997,-0.21970818700400943,-0.21105291738807774,0.1110404353079932,-0.10818505526116953,0.006108572553878969,-0.21886751461224174,-0.25420308344732256
0.2307392266961835,0.36324323744617226,0.08221012083904061,-0.0231427104335054,0.07349359539638455,-0.013964430653716374,0.05919059778466151,0.1606381363311623,0.17209016784096473,0.10765487719126404,-0.07109308400498733
-0.15393110313137992,0.2224151440306976,0.09482725210667634,-0.09122466172563569,0.4055161920798266,0.02497701499983124,0.3003631540864723,-0.15270548848299928,-0.25398965855939376,0.03945190768133894,0.04402799169413219
-0.1204156678528897,-0.2857580491148295,-0.06893181929767245,-0.024909037218174383,0.28981423308075543,-0.11152939531667712,0.19338806831922936,-0.11130105309643926,-0.003083438376563622,-0.08188794013234073,0.012554086863636762
-0.26921141824460576,-0.2510308133459811,0.04889361278728295,0.13916660230931074,0.023901881948840634,-0.037814094427428876,0.23349280808750422,-0.0807645200171474,-0.1377450743721525,0.1263357356898588,-0.00471236562618778
0.17213762942610736,-0.09194069739779519,-0.2858932723562863,0.004302811568996999,-0.1907140212312472,-0.1990600853486638,0.27255886405108004,-0.05072147466344345,0.0464604147718213,-0.23072928739823914,-0.1493924337794535
0.24816467883358279,0.13019990367695053,-0.1475706281274164,0.5297288736434654,-0.01502371274368324,0.027807235495674463,0.0556307202951358,-0.22873790554905316,0.03741159976605287,0.15721935906122209,-0.08401197067131731
0.037729296473316916,-0.49988180178327085,-0.10469018860233636,-0.1699618435455376,0.031029194634791313,-0.12401206880703312,0.010710627104812428,0.013234666275032607,0.13252963090736986,0.07889423369511765,0.028501595708743138
-0.17914026816369497,0.10430139672894162,-0.015253416033212935,-0.006770326035686619,0.0700850725546682,0.01974253052144234,0.10177252569520157,0.23001473534034333,0.21395802659765983,-0.07405986965998547,-0.09300310922577276
0.0013192501301704821,0.4580182661201284,-0.2934271970111243,0.0021125285555548454,-0.20334568146271134,-0.05435000326991746,0.046457132128185356,-0.24695608709736255,0.2121886644864264,-0.19692392282433055,0.019550334017618697
0.0666583777514755,-0.46756286433635713,0.014331744096270799,-0.006682996777185008,-0.0814804075321399,0.023755489384038982,0.05070461297052144,-0.14207657590925496,-0.030569293698164322,0.15604950816876123,-0.011115685093752771
-0.10229677212414102,0.26861411961741066,0.43746218724195146,0.03336409271627075,-0.2468050699623145,-0.21784149868266967,-0.014162319662963179,-0.041959061617799366,-0.13033421074830265,0.1400226946829962,0.09915309077929156
0.051182611505701324,-0.01221299919353746,0.3280829579771674,0.13321069134091018,-0.29032739076439273,0.12110242857913661,0.21376273542526347,-0.1979953253956598,-0.19858271739969222,0.25656183425700024,-0.1701928596245605
0.19792785870056973,-0.03282150992619126,0.5176698026988197,-0.14600919220204814,-0.12579845182152624,0.3598623883702054,-0.0687319137082235,-0.07237171939663872,0.07760303610682076,-0.2645038305052884,-0.17519663917843703
0.39740927776746376,0.2820417066379562,-0.127232773735587,0.450072868260934,0.04852888023040235,-0.0350103796621465,-0.0614558658020459,0.18496865284351696,-0.052099113575452924,-0.019021164940916567,-0.031834442785425465
0.33325272277140766,0.29994498569306804,0.06400760426868024,0.24827397871213328,0.004364020631095821,0.2644569135250158,0.0662469024626958,-0.010425890895601845,0.013246279861367557,0.26801967615770894,-0.06639007471591857
0.25098432659578923,0.46543266461624705,-0.052123719991657505,-0.04979119992060368,-0.03278620988709666,-0.08157850600455895,-0.010463537393725188,0.05450935204122071,0.2528309721794538,0.07417541925252577,-0.2050800934624554
0.26373054493263115,0.4467616607029087,-0.024908849393119055,-0.031488871601900816,-0.017415596468737353,-0.08116960853083642,0.03303982154831391,0.11754181516466321,0.2269923131326689,0.046375168554923595,-0.2190029725263603
-0.44687989500955005,-0.028913813593439183,-0.16846749737185393,0.08778808585656084,-0.09984156385951641,0.05455589907142574,0.26301338328712637,0.03744089526088302,0.03944563131368714,-0.1623698046257251,-0.007900112547103919
-0.22230139894571302,0.516125033221406,-0.2968567098178269,-0.2157181520907824,-0.2537908607675607,0.023253952974852245,0.03536154499026639,-0.1350360293121569,0.12793508499977116,-0.12405536597155653,0.15060154773925857
0.2672871080580042,0.3685955707609067,0.03569064166048331,-0.010233722719821304,0.03591858047336581,-0.05976183448663094,0.09409561953407587,0.23680676251662133,0.14304334731615187,0.0188926355036519,-0.1387902140553213
0.16131346966032986,0.34961376017153073,-0.2062852853280935,-0.26269000171516727,-0.029482985306642208,-0.12248327308766792,-0.26249748535734846,-0.11742424465069769,0.022131574161229843,0.08038393415461546,-0.2182346020666749
-0.5152426219951478,-0.18824970357809342,-0.046309512006745705,0.07602262132915395,0.08090359618843217,0.079505728572995,0.038682042257397124,0.14109669020261606,0.0609396898698897,-0.01314930153771701,-0.013643558350764933
-0.48499725855414816,-0.12884443181217883,-0.028861754984454712,0.025500559277006063,0.09201851672674151,0.07059062459771902,0.06263804405721467,0.2275533036541797,0.11231342438200186,-0.05584266657670476,-0.04777602157342308
-0.01737874239882074,-0.14622450127560677,-0.16648321215629777,0.518755442429943,0.029014947757761193,0.031408582441973094,0.042388647308062445,-0.26436651725612825,0.10233504965455485,0.06805872906219654,-0.046066087181768696
0.13283321506558068,0.14763891306777516,0.57973695697412,-0.020189666127482755,-0.21636013031782994,0.20712042281375742,0.011006821598451762,-0.08294286920451462,0.0034468941052342686,-0.132904258967658,-0.26627358721173566
-0.22106303942238123,0.02386854419860326,0.3806661082962266,0.024807670481029154,0.3925876646519765,-0.17781717609065442,0.13645253492913442,-0.07039902723550123,-0.09761969389734006,-0.039579340112927124,0.06967845067121739
0.2796999472341139,-0.047659198503903266,0.33242065233268564,-0.1422007221201491,-0.1308652253411838,-0.29143257882094714,-0.07862032053499363,0.021065096912159426,0.04551164231679801,0.022806743156467454,0.0525812910746827
0.42499205048777816,0.256505619226918,-0.1213089263295262,0.26397686218240773,0.02168183737135551,-0.09095380894197222,-0.041199402674831354,0.32803126067470056,-0.08652299784635795,-0.1270702470063228,0.013145425660246717
-0.5030056852790946,-0.11994764199345011,-0.020807367762616744,0.04882755985883477,-0.0219504227616667,0.1283852959595687,0.11059583477387287,0.11260448794444827,-0.05183218196492526,0.05016924459638189,0.031576732696306654
-0.4184939050082494,0.07139360242498974,-0.27357465362318795,0.04792779562516832,-0.04792329640920901,0.05462703167377408,-0.13958405497756138,-0.13526245617929802,-0.0695737158617602,-0.08881630535864295,-0.08846201668298806
0.3350255856810985,-0.46642226250800994,-0.13162530535712627,-0.28656808770126974,-0.030131710975731304,-0.13504300507888783,0.007789465468428358,0.03569443662811185,0.026096797537670993,0.08129198434325552,0.06768865856540479
0.14460037322568633,0.5198509771091496,-0.0416620719089147,-0.15644231040650639,-0.034445425056054066,-0.00966428458384375,-0.0851261717470921,0.03452333769508166,0.27105841105582684,0.26422727990069084,0.0037235004620990346
-0.08431198672374805,-0.43318075445744925,-0.1896315257066237,-0.03280912833993022,0.030813741444989374,-0.09844478353328787,-0.06265292682110628,-0.0764351506896799,0.08116407972701067,-0.014661632019831304,-0.026702586301823938
0.2652983139382044,0.4129003205704338,0.026396656154066642,-0.008276655973154063,0.036643422212019945,-0.053282378059792045,0.030107576552982226,0.188425291987975,0.19208826226320866,0.07348359636397471,-0.14814611168046443
0.36611896673957844,-0.3598607842623994,-0.09115836295540888,0.08409686006719527,-0.09714164502448897,-0.20336396144195978,-0.04936162280871556,-0.04502260679924201,-0.15934642873535754,0.08497035497503616,0.08322863772988448
0.3746461663885803,0.27959847631891677,-0.19183694554086989,-0.002538495001415631,-0.10112045746921587,-0.2055347317293421,0.0221244019241743,0.24470336694077127,-0.08647267863351853,-0.1784645938619528,-0.25243675121796166
-0.23281261915036106,0.4577791879802905,-0.2820683350327513,-0.15660390135364757,-0.28001522303907606,0.015836947348604823,0.19219760693493135,-0.1206634900026253,0.1418035349688503,-0.20361182164765415,0.2166549290998033
0.309118265510523,-0.044482728823156716,0.25775879392816925,0.11851619466786237,-0.07090120537022637,0.5560164276651549,-0.04762920877563881,-0.1445156781510647,-0.027491892694762744,-0.0862546482815787,-0.0342747236850004
0.40776126258377,-0.3305547353156121,-0.2262723675654376,0.13734116197667917,0.04530442245656551,-0.16168996712691477,-0.13489043963042696,-0.06278361406563976,0.016512871505463586,0.014720207414099885,0.12309073675516108
0.22334374032940693,-0.12779014123701757,0.23673117889372813,-0.0648608843509606,-0.20519850466603645,0.008778965412013456,0.06895894861059909,0.05293205742801276,-0.20999673014942127,0.014617422545302825,-0.022439185727466872
-0.505962078901438,0.08732219513314253,-0.16302864273728632,-0.1103789345104324,0.021971528363996937,0.08513087021165011,-0.14684578645691285,0.1084342801054032,-0.029583242461245537,-0.051735937471035005,-0.06104072036517268
0.14924689497668625,0.19500769205351334,0.5784254413277538,-0.012913874623168798,-0.2200798131279245,0.15081871481423184,-0.00040560917573510043,-0.05030757554537287,0.0012247291797891921,-0.1433151561553165,-0.2469037163386805
-0.5411543463077225,0.08146592997832586,-0.19103121832456238,-0.08714451560919663,-0.028074189550226576,0.0932166463185543,-0.06141443319106738,0.06823137250490181,-0.08474014579544441,-0.08161851506908878,-0.03690545285917358
0.2803677309972034,0.3995673753880541,0.03276775142996323,0.030754634951114114,0.04453230833941102,-0.05615508256334395,0.06943021536142656,0.2576525221743253,0.1316347038483709,0.042974620197259124,-0.18150568539916734
0.3098072862740585,0.32531572251927565,0.032690039525017436,-0.022817758107687876,0.03636985444902218,-0.055182450344124036,0.0706520812733299,0.326821838961088,0.03081455542895619,0.04891884546155554,-0.06284380257191877
-0.5412209554556393,-0.006245514022071543,-0.1562754904147202,-0.013366425608941157,-0.04980682600013481,0.07946357646937208,0.10955363042457332,0.09635792745933701,-0.009926321117336451,-0.12990752221914206,0.03206581122926421
0.2100256040163038,0.4473059298965062,0.015242511778808756,-0.05454868073660185,-0.04317140980963696,-0.028691667454448386,0.18498800400218054,0.09428636481802953,0.30507071948822334,0.015920348717910707,0.03479655153503815
0.2323485232722716,0.36560567590854165,0.08248514130543938,-0.021852757409711338,0.07489667463834578,-0.014199898094513616,0.05969055492126251,0.1680661249110292,0.175757698105598,0.11074369393956292,-0.07349820606545153
-0.16949911958509514,0.16115399303516226,0.30638542756777626,-0.09443883921890164,0.5399795753674145,-0.09731657854128659,0.16995868640460532,-0.08890525200692659,-0.193233427439253,-0.07345545962520368,0.03907351338690435
0.18836904528704565,-0.23442127629638093,-0.2906473719081483,0.07922832720724077,-0.14009656253027777,-0.19164135838021976,0.17582188459462028,-0.008569485896526742,-0.051419052721947786,-0.19919801664692388,-0.09004871579770152
0.19705641679999497,0.5017738937120503,-0.01879934407218454,-0.09267097501945168,-0.0849418234410016,-0.032962780625204184,0.16582108710446639,0.04636799691870947,0.36943508345650145,0.059284788020147215,0.13336091511847867
0.29422138012472776,-0.1326949873401188,-0.2946328315452251,0.027679985082542435,-0.14064389861350046,-0.23893800954037234,0.1549015093522795,0.0727902579055924,-0.024119988327208013,-0.26023456868250366,-0.1153037755732898
-0.06954220929878316,-0.35818990720627214,0.30990619969115796,-0.05440948015068482,-0.11895722122938564,-0.23415517250012116,-0.03207426305314288,-0.05872152492525724,0.030141453705481387,0.08541169722217293,0.031582441615419295
0.22820114333434305,0.43388852818938983,0.05101618130774878,-0.0609616477771839,0.022189907942470603,-0.02262234243544824,0.07827552409888455,0.13243021246844847,0.30106490533768615,0.16168626183409973,0.056570942682559446
0.2597829936580181,-0.4773852412162871,-0.14675881789477765,-0.2177301971393223,-0.04581314682294252,-0.1719232080431565,0.045807157734391944,-0.00786284626389877,0.01421731312442717,0.16138893811931468,0.025246767335942676
-0.1899204585005673,-0.373235444235489,-0.12766420549869847,0.15953274848543325,0.052294864405482984,-0.03477588316756109,0.04199641174453121,-0.007572215027961739,0.11776465458926995,-0.05380976167717656,-0.0003499374620679884
0.3480556129622458,0.3271214971254165,-0.006477861149099205,0.0641497497074719,-0.0015872231207009985,-0.06227648059898202,0.10141073434534476,0.33344557119409574,-0.07041660352230587,0.07204117643357125,-0.11722384354490613
0.22328119809276448,-0.31784379864634243,-0.25633846000516103,-0.08692851550866013,0.054112753399827865,-0.18146156626680107,-0.2595326607186498,-0.10807200839285651,0.028763558793073903,-0.0382482836331845,-0.036303916654192823
0.2305294109690735,0.3627976928649687,0.08207401518058426,-0.023078639140826324,0.07326520154974799,-0.013914023239005275,0.0589424192291865,0.15983665289037138,0.1709348236986552,0.10668123409714489,-0.0705080033678323
0.1566854814151547,0.008952901697710373,-0.1874779572680164,0.5078856438061231,0.1366027493370305,0.0015523617214822233,-0.1752196961932741,-0.27179650211879897,0.23637779732863043,-0.06441638983908878,-0.007537075182349077
-0.31525784906209225,-0.348717117416846,-0.05244661150136906,0.15962647908644134,0.12683273023027994,0.01911066068272655,0.0033450483755503987,0.04179901902614508,0.1857369860796612,-0.002932631190019931,-0.005020467145518616
-0.4572384882688644,0.032631089545061207,0.06778633553970213,0.04474584482118425,-0.1907878053115414,0.01080397877285207,0.11310988670414045,-0.030144656079925863,-0.20800973922280305,0.14504695350148722,0.057278234196397715
0.24760881777512517,0.39385035827683934,-0.011302469314476645,0.03518668233166864,-0.060387881295822836,-0.057874901649842096,0.23325012663003206,0.12098637860168002,0.15449166577927487,0.004588881514000983,-0.16564099761050272
0.42909729254073187,0.33230629778342374,-0.05952063203834356,0.2239997238766954,0.0670853648850268,-0.08245503131601321,-0.041395584091421966,0.4914334586147345,-0.09668547365612376,-0.06371790694997494,0.02460549480898607
-0.3497729871157661,-0.0516970537977674,-0.1191090910699503,0.20302700324318876,-0.1496739817317305,0.052328985832127445,0.3797546850379303,-0.00550238851927214,-0.0308635761719303,-0.0023060147332032454,-0.04235324073423642
-0.3541026694742627,-0.0644033679410629,-0.02370848875002913,0.14312311983832546,-0.138867202122196,0.12514002476687172,0.26319951300691374,-0.033458271575695156,-0.15372835204329582,0.250605335932764,-0.06072587642508603
-0.08219214589287284,-0.4115668002648117,-0.06091161968941738,0.09272236835539197,0.016121393682845354,-0.10864035140746058,-0.03018482978492467,-0.00048649583432041997,0.07363918699827043,-0.0739379887918966,0.05536791218431577
0.28444401756295323,-0.07413745574626474,-0.1500518900251659,-0.005084311308734024,-0.2560067537719265,-0.05624967931991089,0.2853280800049572,-0.051686214742770215,-0.30517628944871816,0.2830315472668483,-0.18130672602862835
