feature1,feature2
-2.0019376,2.4163167
0.33657253,9.454677
-5.219382,-6.477978
0.94272494,2.7228184
3.1805058,-9.695752
2.1581066,6.6000013
10.603643,2.4439664
-8.147892,-7.4672136
-4.059803,7.7701044
2.3310282,7.7402596
5.3537097,6.247823
-4.557009,-7.5361195
3.9255142,7.410665
-0.20214736,2.3077164
-3.9941509,4.179538
2.3445005,1.7570941
-4.2380776,-4.847449
4.8132653,-2.4418528
-5.024524,-6.2984943
3.377926,6.171498
8.420432,2.7323732
10.659749,3.3843536
5.6087584,2.8265743
-6.879868,-1.8111367
6.6281843,3.7669232
9.286953,3.5451057
-3.7187068,0.011206502
5.9095283,1.4564687
4.9182744,0.5116799
-5.3471446,-8.932148
10.83673,3.453818
1.7478709,-1.5455114
6.677175,-2.8592408
4.654625,2.5173767
-3.873757,0.39047807
6.8011146,0.86432487
2.8289862,6.5301337
0.6738926,1.1079681
-3.1391382,-6.910914
0.4162358,-1.5193508
0.51508284,-10.791767
9.131496,2.6397436
-3.6580737,1.0515453
7.41941,1.0787855
-5.148438,-7.9420333
5.279036,0.7076521
2.7504334,-5.239634
4.6602297,9.039631
8.029137,4.348989
-0.78997254,4.771703
3.4674857,-3.8896196
-0.07778789,-4.5688405
9.948279,-4.177231
-2.1079268,5.305673
-4.5755033,-8.566328
-2.851966,1.8002955
5.2235556,3.4345655
7.5160728,4.815686
-7.5956926,4.5322604
-0.1287196,1.9352207
8.760921,1.8297237
9.391936,2.3730757
8.359973,5.42744
-3.101655,-5.941569
8.549864,5.3571095
8.128968,0.32104158
5.074001,2.853839
-2.452844,2.049978
8.929608,3.0767183
10.517844,-0.96718466
-1.3584504,6.8965898
8.214087,-5.483849
11.548949,2.0587819
4.6764407,9.115949
-8.378473,-6.965493
-2.3817215,0.70288694
5.618402,-6.495395
4.7015243,-0.6784628
6.9875402,4.156313
3.484336,-3.4214723
0.8379104,-0.21482094
6.782714,-1.7396594
-9.268279,-0.5910843
2.9632494,9.804294
-6.116608,3.743478
0.42725044,3.2889314
-3.1769218,-8.900521
-2.0379343,5.432409
10.214666,-2.7042756
0.6882693,6.1761217
-1.4997959,2.4013982
-3.1396196,8.973363
4.3078055,-6.7942996
8.460858,-6.02278
-3.68085,5.516449
0.5870945,6.993515
4.1082525,2.293525
8.148027,-3.2474582
-1.2601148,4.4231114
7.3619266,0.87236375
-0.45269534,6.721216
-2.1187077,-4.0108366
2.1013367,8.625951
7.7064133,-6.8876295
7.829378,-4.139288
6.2362704,-8.422764
-6.2927656,3.483908
9.979478,-4.3889813
5.377445,3.8152177
-7.3925333,7.656111
-4.135282,5.2256565
-7.199,2.9346333
-5.385717,1.1702539
2.9858751,1.7878778
3.2536232,-6.0737896
-1.0520763,8.308061
4.0410023,7.0875883
0.22771434,7.6077967
-2.2368982,2.4294088
-2.3731222,9.8101
4.012954,-6.828685
6.647754,5.656647
4.1768727,3.0005195
-6.2119026,7.789918
9.960807,-3.4330306
-5.927119,4.3990364
9.022469,-4.315927
6.8175774,0.22917633
9.780044,-1.5462211
-2.0405035,10.4796095
-0.47942832,6.959121
-8.234081,-7.274462
10.370558,-1.4580876
-1.4373196,-10.615457
4.14464,-0.10309419
-4.018192,3.287032
4.587544,9.622538
-2.9056337,0.46610272
-6.959854,-3.5992365
10.247676,-2.2795684
-3.493129,-6.908051
4.7511797,2.4949079
5.238132,-0.67412484
5.8397684,7.2157063
2.6537118,-9.5777235
-1.8454678,5.035989
7.0400915,2.831413
3.91207,7.6674967
-6.609695,-7.058226
8.797525,1.8495048
7.1729975,-6.8899503
0.56007826,8.862121
-9.024318,-2.8771753
-9.517638,1.381802
1.2781497,-0.55021435
-8.255695,6.2131877
-5.1246758,-2.7482414
5.704784,8.238838
-6.855105,7.7997656
5.9325356,-2.8255281
-2.5251102,0.4446915
6.111737,2.7364888
0.77645034,8.34605
0.017335806,6.9646864
10.477892,-1.0732754
4.959946,6.0665727
8.841036,2.1116912
5.294444,-3.1594713
-5.8581285,-5.703864
8.813747,4.975988
1.0487453,-10.622855
-3.4424212,-1.5463372
-9.485174,5.372464
1.9538369,7.5348816
-10.690392,1.758484
-7.234556,2.4883552
-7.02727,-7.0376616
10.3879795,-1.0710227
-8.48502,-2.7259722
-3.8591301,-0.46603796
1.3302549,5.0504656
4.68548,-7.937591
-0.024465373,-2.4051182
-3.3009973,0.4569813
4.912782,2.4648843
-0.21312623,-0.3067741
10.701622,3.7760463
-0.50975394,-3.0224187
-2.5336905,4.8985295
1.0346522,0.9423795
-6.1708136,-1.5992932
0.59537613,7.1236978
3.5863245,3.8431072
3.1047952,-1.4641229
4.5264854,-3.377641
-3.129202,2.9062133
8.67861,-1.013658
0.7414992,1.0511451
-9.09927,1.6830312
-2.720131,7.5798273
-0.5901283,-10.9385605
-4.4912815,2.396103
8.645257,-1.2747873
-0.9898101,7.304868
5.0623407,-2.7229254
10.468415,3.47692
1.767481,7.0328135
8.133049,3.8442035
-2.398903,-8.094236
4.330706,4.8191423
0.24919009,-2.0440106
-8.33368,6.6134267
10.098556,3.790381
4.289903,4.9961376
1.0526581,2.8503406
-3.9670713,4.568391
-8.201792,0.75606215
1.285467,9.343201
1.7353996,8.572332
-0.13238081,6.815034
4.6104035,7.5182457
-5.1205115,-4.4738426
-2.4502647,5.2535214
-9.246593,-0.46285045
2.4725728,9.137597
3.2738466,3.7272089
6.6130695,3.883219
-10.914024,1.3112662
4.924346,3.8346274
-5.3159237,-7.979457
3.207337,9.4467
-7.3231626,2.7021024
0.7655568,-3.428435
6.2586536,2.6275036
3.1088567,5.84504
6.1145706,-1.68795
-5.3069925,-6.4238787
-11.049798,0.90934414
-0.51919866,-10.145391
4.1342673,2.1018577
5.999243,3.2518551
6.1592307,2.811814
-4.227803,2.2021925
-4.4476657,-2.7190194
1.6451138,-9.380708
6.0520205,-5.953025
1.6297866,-0.75230944
-1.3968651,-2.0025303
8.214398,0.061090313
5.444478,2.0112166
7.2345123,-2.7966905
3.8206456,-1.3231902
3.860751,-2.8691814
-11.003712,1.2185667
0.09122523,9.5162325
5.433274,-0.08479372
5.313232,-6.053282
7.827183,5.269885
-5.9466066,-6.200521
3.6592596,9.737662
-3.1795602,8.002956
6.197584,-0.20839423
-9.541372,1.4051079
-1.4476541,-2.5839915
-1.3190546,4.820508
3.2399695,3.2130957
8.961515,3.1837633
-6.12635,3.6992118
-2.71014,2.1213374
-1.795524,-8.922728
7.7599545,-1.4203757
-0.7654944,5.6095943
-7.356454,2.4117723
10.406747,-3.8520308
10.49432,-0.19122224
-3.058152,8.88694
10.007382,-1.3211138
1.6322263,7.9186864
8.70505,-4.660697
5.901164,4.937909
2.0798078,7.8529687
10.6343355,0.8483991
-1.1935359,1.903826
5.0267615,3.2413044
2.5929534,8.403309
-5.4254704,5.67716
-3.0745792,10.228804
0.27177045,-10.783072
2.936085,1.9399575
5.0608735,-3.1832964
11.593608,2.0540044
9.828082,-4.6516347
5.5819864,-1.4160298
1.8781184,-7.555794
0.9434466,-10.493541
1.9855033,-3.2122312
11.518987,2.0427344
-5.8604503,4.5047245
6.5649834,3.8983471
2.9113684,-9.304694
10.917564,3.349373
2.969392,9.508926
3.3273828,3.5015476
7.9105067,0.63209414
9.6947,-4.3086023
-5.143396,7.118035
7.046216,-7.117659
1.2355167,4.919563
2.7501965,8.426148
6.0178766,2.3131244
-9.56413,-3.4764671
4.8672705,-2.4505777
8.0359955,3.4896004
-8.514512,6.6775904
3.0203447,10.308394
0.2793016,7.031034
5.3302755,-6.3310633
-1.5772151,-4.6701074
2.7732925,-7.553785
6.3445272,-0.24949981
-0.84603286,-1.6687458
2.247427,2.6367915
7.7397923,2.4904242
-5.416682,-6.494759
8.748667,3.3529894
3.1882377,7.6953707
-3.6652098,-8.861067
5.581084,7.17933
5.8713527,-2.6515288
-2.6902559,-11.014492
2.4487627,11.08944
-5.7214,-2.517261
10.512115,-1.0050324
7.9330115,3.719033
10.548021,-1.3918799
5.7801213,-3.390978
10.270106,-2.8215022
-5.633909,-2.3050048
11.596755,2.068181
7.9224744,4.8190317
2.6034179,8.736083
1.1220628,3.3100097
3.2762089,9.772376
5.650661,-2.9775062
-4.148398,5.016219
2.1075103,10.91517
-0.6916337,8.740767
-3.1169546,2.0227737
10.889832,3.341501
-9.203069,3.9980469
0.3919271,4.5405617
10.890714,1.2671033
-8.521934,6.61776
8.281639,4.4237585
9.489502,-4.588627
1.4200625,5.0455637
-3.7870705,-6.3078628
1.5532466,6.9324017
-0.8143427,1.7651935
0.66609377,4.884581
-3.3060083,4.7363663
10.780809,1.8962729
-1.4299854,-5.2804117
0.23929495,6.9750786
2.566585,6.4871683
-0.5463231,2.0661669
-2.6556191,2.1105192
-4.427767,7.273127
10.582562,-3.800862
0.266421,6.9125595
-2.0632033,6.367805
10.671818,2.300732
9.080938,4.7075434
-6.632609,-5.335273
11.527816,2.0438893
-3.8219757,-7.3885307
5.3258333,5.789878
5.523071,-0.64885074
10.596666,2.6216495
-0.14197889,1.293873
-5.644097,3.7076654
-2.2460654,0.7502552
-2.906623,-7.191259
-9.894795,-3.5176842
6.5080085,3.6768708
4.82206,1.6933336
-3.0737522,-2.037437
-0.16474392,4.2101893
-6.9979286,3.0791323
2.581822,9.09758
0.9794359,-1.0058824
1.850702,1.9548945
-2.2065933,-10.175597
4.188636,7.135611
1.4150183,-9.705344
3.4613843,4.935755
6.7516465,-0.023996629
5.2247477,8.834422
-4.047894,4.2058997
9.790438,-2.762207
5.530761,5.0919976
-3.6893384,4.601029
2.0078244,10.773294
10.817046,0.15697733
3.229105,-2.2652197
-5.0894985,-8.861271
9.035581,3.4154813
10.739553,3.3431413
-8.599495,-3.9478655
9.928645,2.9137087
3.7614226,-5.2939787
10.742418,1.8659054
1.6596441,1.2974981
0.365303,-5.3231044
2.8334694,0.083943486
8.306983,4.4595084
10.703221,-0.15366533
5.9902253,-2.7849212
-7.841807,3.718158
-5.1957927,-6.323152
4.3076053,5.050576
4.8393483,9.158013
-4.0645466,-5.9346585
-9.530928,4.856943
0.4456632,7.037925
-8.683474,1.8128513
9.837726,-3.5632906
7.7421765,-1.3980131
-2.9996781,9.131963
10.5674515,-3.711778
8.860599,5.058903
9.390063,3.158649
10.992766,3.3944795
0.36861023,9.057069
6.643712,3.7835283
-0.6950124,7.6430697
0.59455556,4.826908
-2.3852086,-4.0756893
4.9722013,4.1357274
10.832536,2.494118
-2.5629168,-10.194395
10.418614,2.6376786
8.221294,-6.3473353
-7.734787,-6.4587526
6.191445,7.59018
-6.4814596,-8.193181
0.050018445,1.5896503
9.544435,-2.6278036
6.3738146,3.636335
-8.944764,3.7918828
5.8439555,0.3352664
-1.9625069,-6.2682757
1.2347232,4.708665
10.349725,-1.5538304
9.443815,3.6685286
-0.98177564,2.9020815
-6.428087,1.4508014
4.72723,-0.3919249
0.9470571,-2.9649715
-0.9183701,8.210743
6.107947,-2.27982
-1.7934545,5.471805
9.8099985,2.485384
0.5638634,4.3784137
3.2994473,9.645108
-5.094875,-8.934046
-4.8086643,2.0264866
4.3002963,4.587433
4.1179924,2.0821917
4.2747684,3.8166163
-5.4421673,6.6515145
-2.0244753,-6.4840913
-6.9431634,-1.5419613
0.51068056,0.59114313
8.294043,-3.5207381
10.661797,-3.766292
-0.45321286,1.980135
-2.5066075,-4.5221505
8.345532,-0.8130733
0.17888105,-2.0707538
4.3694563,-1.3180879
-4.7528043,1.905056
1.3502743,4.987259
10.427952,-1.3441147
2.1535642,-4.278247
-3.4831355,5.6369176
-6.289123,-0.91812897
-4.755137,8.078176
-0.92275184,1.5680515
6.4344707,2.1965406
-0.07788162,0.54363084
-1.806506,4.049573
-3.6792822,8.754718
10.151973,3.7286124
9.903173,2.635924
1.0919241,7.5650406
-2.1868744,1.6564789
10.184952,0.28375286
2.2180543,-1.5019803
-6.422425,-2.0787656
4.932209,4.08411
1.8642879,8.065222
-2.937242,-0.7080514
-0.17570457,2.2194877
-3.7825522,-0.6131616
1.6891114,2.652019
-1.796479,5.5736847
-9.291769,1.0360787
2.6071901,8.083517
-8.961471,-3.5767713
10.563118,3.4174778
8.878507,3.891741
-3.291496,7.441727
5.3274436,-1.0016438
7.505329,-5.9152923
-3.344107,-0.7718021
-2.831432,4.689985
-4.743352,7.893541
10.573486,-0.76596034
5.633287,4.7841563
2.1102896,10.845702
-8.434721,-7.3394866
-7.1850324,-5.855144
-2.1528912,-0.055858728
-0.21840152,7.6171527
-6.4607406,-1.2860559
7.166612,-7.589335
-4.114029,9.664099
-3.1530569,2.951937
-7.129734,-1.1385595
5.5178633,-3.192658
-0.40237838,1.9286847
0.018517956,0.6923072
5.6898327,-2.5729399
6.9395747,1.6607368
-0.6905249,3.4184058
0.9882709,-2.2265408
2.7180214,4.828908
-6.1492662,-0.37621492
-1.134602,5.742711
1.8447255,7.7853727
4.403072,4.8519254
-1.6407892,6.2698755
5.3939605,-0.50340444
-4.633338,-2.7100756
-1.341329,6.716648
1.7460375,-7.6609163
0.8954807,9.295857
0.8244304,9.485105
-8.401599,-6.594742
-6.3058033,7.1476417
-4.7712026,-4.1804986
-9.993863,5.145986
2.6294062,7.2979774
7.6369247,2.55668
-2.2954798,2.671741
10.399525,-1.240979
-5.3345537,3.1180053
-3.860007,0.17305084
-7.2388067,-1.5012597
10.366345,2.280448
6.8703504,-0.26823834
-5.82782,4.6059546
4.701891,3.224065
3.5287516,9.50918
-9.50052,-4.201512
6.284505,1.576493
-1.1422642,-8.597961
1.1645803,-5.677664
-0.8049671,8.3455
-7.112407,-1.7660178
4.1740727,9.694146
0.9689681,0.33547604
4.1994643,-7.684783
-4.6864614,9.006717
-1.4385495,3.9216502
-7.249603,-7.2668343
3.3078592,-5.9652634
7.5321636,-7.536657
3.49873,-3.6642485
-1.670455,-8.624695
0.8035033,4.9584093
10.782272,0.5350213
-4.6498585,1.2184026
-1.3801517,9.676016
4.539449,-0.07831742
6.6105165,1.3807827
6.943764,-6.0790524
-4.309189,-3.958196
3.7571812,4.0732408
5.0318775,4.304383
5.3118253,3.0463104
-2.0715704,7.559099
-7.119701,6.291353
-5.0155096,-9.035894
-1.7160398,2.4193287
6.3117094,-2.878614
-5.5339694,7.0754395
0.62210834,4.8446956
-9.732467,-4.3664775
-1.5312047,-1.6129192
-2.2493887,1.2704427
1.5593798,1.1729225
8.496726,-2.8380203
-3.2559943,1.0298626
3.0118992,7.264225
3.6457484,-1.5629513
5.187875,-1.3919108
-4.304364,2.7450013
-1.882701,5.592914
-8.341956,6.6081023
-8.232035,5.1268797
2.6127295,0.53291225
2.785105,2.009637
5.2187824,-3.9344447
6.3623214,-8.3173895
3.2929296,-5.5557528
-8.286798,5.254395
-4.5474486,2.5696151
4.914888,9.138962
2.876665,6.3205667
5.7497134,6.951477
-0.5653647,10.721097
5.253198,-9.454198
-1.5251921,6.5650983
1.6323304,0.4416341
-4.602836,-0.7767907
3.1300974,7.658283
1.8562324,7.6929865
5.900497,8.362536
-3.6133904,5.2358837
6.1774006,5.77595
7.9798217,3.4976532
-11.140033,0.7139037
8.220126,0.27782324
3.0253463,0.19198725
0.96499294,-0.42470437
2.3944988,-2.349471
-4.668699,7.343554
2.9824903,8.043565
-11.103162,0.86713076
-0.5223655,5.398098
7.889978,3.3414056
-5.7796555,8.977196
-1.8146077,6.0137057
6.397579,-2.323173
5.4834485,-9.500442
-6.2167997,-0.92127067
-6.7809114,1.338557
6.831301,-7.974843
-0.48621693,7.8056974
4.4693766,9.6973715
0.1507484,1.7507783
0.921711,2.7157526
8.742666,5.056671
9.060345,-2.5462792
3.886862,-2.5521846
9.966322,-1.8831618
5.3260884,1.0688012
2.341358,6.6141806
6.453521,0.81927073
10.199872,-4.0396113
1.7210343,-0.4713521
-5.3476887,-6.1934414
3.575057,9.407418
2.8079264,-5.1768756
-9.041566,1.7017498
-1.9990768,2.2035353
4.5426683,7.310946
0.8893742,7.398066
-9.119295,-0.12045453
-0.24961278,-1.9336568
-1.5826983,0.024496518
-0.08175662,1.8775388
2.3639612,8.283106
-1.98105,8.006726
0.34358203,-9.9958315
0.1990495,-6.834737
2.3456368,-0.66444397
0.15116693,-6.829455
-3.1114085,-1.9822115
10.250479,3.774837
7.7333384,-1.4760381
-5.6903944,-8.050087
10.745629,-1.6598982
3.817225,2.1482582
3.6119924,9.837017
6.633244,-6.802183
9.988905,-2.363694
0.18320124,0.4372513
-0.63297516,8.519682
-3.722856,-1.1097522
-6.5590534,2.3211176
1.4590826,3.122376
3.8410184,-3.2729478
-2.0657885,-0.2122619
5.0216513,0.07318357
-2.8598597,4.6788864
10.538703,0.14708242
2.947699,8.066813
-6.456242,-6.8910236
11.320854,2.09775
-3.198841,9.133202
-0.8267174,3.5293548
4.9889264,-0.28389508
-6.4676185,5.790985
-3.1931534,-9.727467
-6.3473597,-4.9997625
3.4349666,-3.7955322
1.9931011,-1.5145478
7.9068146,1.3482373
-2.147011,-0.22532213
0.6009004,3.2705824
-7.5486946,-6.391574
-8.351382,-4.3095727
-3.4992046,-0.74693334
-8.309597,6.584208
-0.52231514,3.430138
-0.7903525,4.558796
2.8851278,9.290584
3.8330843,-3.4027705
3.2718382,-9.513785
1.0040501,-2.3073065
3.4186304,-0.29207522
9.14871,-3.5521443
-0.15528291,-1.6986066
11.480863,2.1451652
-8.818943,6.178354
4.799255,6.009977
0.1347471,4.54489
7.2743764,-2.7626479
4.935473,4.301354
0.67741305,-1.405039
-1.4905654,-2.8819685
3.945179,0.081426956
10.537564,-3.9376628
-8.268816,5.8462257
3.050165,10.161347
-2.3569534,-2.2501085
0.67433184,4.833838
7.6080294,-7.152838
-0.11422552,8.44179
8.947842,1.8818321
7.198701,0.07776107
-10.630259,0.9509393
1.8220353,0.3197084
3.7165236,3.8902693
-4.4796815,-0.65926677
3.9559045,-6.595066
-5.988516,5.7735624
3.359802,3.8914957
5.367604,-3.203265
0.7780277,0.35153678
-5.0566807,-4.2837114
-3.588173,4.526437
-11.020288,0.8092233
8.975909,-3.0121548
5.163214,-8.478616
4.3938737,8.628364
-1.5691942,-6.723006
6.6921844,0.68061066
-0.61082196,1.9962082
3.9259202,9.561102
-8.980238,1.7375892
-0.30994037,1.2283351
0.78096056,4.8731875
-7.1329756,-0.13889705
1.0754141,0.14140368
7.1079354,-3.3545706
-4.686659,-0.72822315
-5.6115675,-6.03627
1.7415729,-1.9116601
6.259893,-8.527604
-5.3423824,3.202888
4.6045146,1.9711051
-10.451309,0.54445595
1.0480913,4.963421
-6.6350927,-5.303995
-0.1781391,7.0261884
-0.77752405,8.084422
9.306915,-4.1099105
4.5895844,4.9021707
-6.717959,-7.033429
2.65476,5.102768
-8.191882,6.5035954
0.31954533,9.222383
4.9823594,-1.5739329
-6.576523,-2.9688733
-4.434127,1.4915267
6.71815,-7.086516
-6.2502522,-0.6192189
-4.2561183,-8.969937
5.94543,2.4696968
-2.9805007,0.70618314
-8.554259,6.6625457
0.1280934,3.2713444
-2.956636,1.6410233
0.31475928,-10.735431
7.7138805,5.0304317
-1.7609565,-0.9738777
3.995485,-7.2906075
1.2586743,-4.560483
7.596442,-6.9940577
4.667325,9.603588
-11.076245,0.8340927
8.760048,-2.7394874
3.762412,2.1476042
4.3122516,6.911947
-10.591982,0.59254146
-3.2266035,1.8504163
-6.578097,-5.6104383
-1.0643139,4.081535
-1.0444405,7.1079106
-3.6907847,-1.4134767
0.17660812,4.176976
6.112407,-8.859276
-7.2063894,-1.3635346
-2.75697,2.1349938
-2.2860434,-10.31525
-9.651991,-4.333315
-0.5104994,9.807297
-7.791323,-6.4563427
-0.7862053,-0.1115856
6.186011,0.6447374
-5.623935,-4.889619
0.6390267,0.36806208
-5.275011,3.3627245
-4.710976,1.1626632
8.590528,-1.3337516
-4.472337,-8.001158
6.733889,-0.4914212
-6.588984,1.3764296
4.4530272,6.8666706
-1.3695184,-8.9382925
2.5931497,6.8095593
-1.6225744,-8.941893
1.1129794,-0.09894427
-6.234912,8.564724
3.073746,3.6306715
3.8939419,7.1350665
-8.116296,-7.3738594
6.0923014,1.144678
0.5355265,9.321953
3.1489406,-9.571926
5.8928847,-6.136269
6.03081,-0.031677775
-6.8465953,3.1758952
-1.3974266,0.16613351
-0.4762956,-2.0879145
0.7881264,-0.76833504
-2.631198,5.1711655
2.2450051,6.3447385
1.8327554,10.290281
1.331521,-3.644737
-1.149501,-2.9332302
-4.2353125,5.178306
4.307695,7.2793765
-3.4597259,0.76403105
0.15916993,-9.069825
-2.8253813,2.3695562
7.7751718,-6.636199
-3.7881641,6.3770795
-2.4193316,5.206588
-2.2727566,1.6524756
-3.449474,-5.754755
-7.1820197,5.8600016
9.0607195,1.6191721
6.785608,2.4200518
-7.88624,-6.4784346
6.5517855,-7.2403803
-3.7265043,-0.9355911
1.356444,5.046131
-11.077963,1.093398
-6.813169,2.2093215
-3.8472867,4.834518
3.0369637,3.0357723
-8.236726,6.6791325
8.071019,1.6018169
3.4342945,-0.5302495
0.9759872,-2.9583132
-2.775938,4.746475
-5.791719,3.664812
4.989042,1.3337563
-2.7092166,4.908361
-6.5619693,-5.409264
1.682456,7.3298893
-3.8906012,0.021902174
1.3285632,6.5372257
5.641389,-3.0494945
5.570643,4.777556
10.732677,-0.05495383
3.5569615,0.36049104
0.1838748,-4.103295
1.9552257,-9.446152
-1.4674033,3.8886847
9.103438,-3.9470189
-7.098078,-7.0326896
2.7912607,-4.7854304
6.1685967,-4.756999
-0.78432477,-6.173822
2.3034754,1.1400708
-3.805302,5.6827946
0.023171162,8.621492
-3.8726826,-6.0905285
-1.6304934,-10.927205
-4.974994,-9.076803
-5.4060655,-2.3869855
0.29349402,-2.072761
5.262942,-5.0076227
-10.089101,5.0652514
1.8658491,6.4501333
-3.976217,4.14284
-0.71316046,0.37215298
-6.8507133,-6.83929
-6.3807025,3.0802867
10.157602,-3.4913704
2.0153182,-9.800896
-5.8591785,5.7890844
0.6595617,-2.3703456
-3.1152494,6.467065
-5.2060843,4.2518587
-4.9388666,1.0660312
9.860526,-3.8558795
2.8918326,-5.2938128
2.2970064,-4.846564
-1.7046305,4.162953
2.6859422,-0.2278672
11.447904,2.0700593
-7.3962855,-2.6098452
-5.553414,3.5551302
6.9651804,6.0998583
-1.829157,-1.9045732
3.5861251,9.861869
2.216121,-7.2322717
4.6906023,-0.0035192035
8.227998,-4.5439386
5.4122925,0.6033147
0.81398124,1.1066351
6.111204,-8.994325
5.8609476,3.098186
-2.9939325,-11.218415
-6.434242,-6.1744537
5.5272293,-3.0516596
3.940303,-3.1146438
-1.1779935,1.7663381
1.6416427,10.397598
-7.652082,-4.752807
-8.378345,-6.9623494
1.4311588,7.673197
9.829108,-3.8504581
9.858979,-2.4860754
2.7476182,2.9407666
-6.606505,-7.022656
6.08565,3.685967
3.901849,10.00709
10.740736,-0.05339954
-2.784798,-11.169261
9.300463,-4.2830167
9.663925,-4.3293896
-3.8397722,2.3531294
-5.3752565,-8.28698
-0.1692872,-8.614233
3.746552,8.137901
10.31992,-3.460062
-0.6991527,3.0534961
1.2415684,8.520735
3.2918534,-4.3034964
0.080881745,4.5688906
3.9469092,0.50946593
-4.140236,-4.532322
0.57005894,-8.59621
-6.6283946,-5.348091
-0.8757146,10.210316
-7.5418143,-4.549612
-3.5794833,-0.33538505
-9.421372,5.4070168
7.9588733,-2.2606893
6.593748,0.71966034
7.7517076,3.2180464
-7.618266,-1.2238822
-2.3904915,7.4916105
-5.8643456,8.899643
-0.5276124,-10.290132
6.366009,-4.303671
5.6135464,-0.14926843
3.6819344,8.452071
0.92098063,-10.515623
-6.6724367,-2.6819863
