feature1,feature2
10.050222,5.569987
-13.8091955,-4.9294305
-15.13931,3.801818
-7.3243136,-0.25060907
0.2868998,8.063122
2.398062,-1.7842062
-6.6331744,3.0070813
13.964144,-0.39089718
-0.008866062,9.492252
2.974176,3.1613207
-6.5634813,2.4768357
6.2044554,-12.160423
14.045809,4.063964
-5.8753853,7.9628005
-10.45731,5.713322
2.443117,2.855552
-1.8838323,7.3696423
-4.3591976,10.170826
10.541581,5.472888
-14.69195,2.207035
8.540073,0.7743839
-12.732898,5.94647
14.088239,-1.3871516
12.360974,-2.417488
12.24717,-2.3616958
-9.5429325,-0.4069157
8.6778755,-1.9299653
3.689542,9.057488
-7.7472076,-3.8932657
-12.155242,1.2493821
-9.495958,-6.5854754
-11.587942,4.2153306
-0.39586365,2.6135607
1.7119541,-8.043925
-5.003937,0.28726932
0.72932667,11.596043
-10.209985,5.8174334
1.646444,3.2568355
-11.247099,0.41447878
5.509481,-8.451853
10.228119,5.2026696
-3.4074905,9.704491
-12.720267,-2.8790603
10.767877,1.0438882
-5.977269,-1.1649995
2.5907302,-1.6604631
11.335493,3.03017
14.388391,1.2723073
-13.163183,1.4388722
-4.9763665,0.8274572
-1.2907056,-6.782838
12.869095,2.6618004
0.25948235,-10.831978
4.214072,-2.96877
-4.455611,6.4334693
-4.8592577,10.940754
-3.3101525,5.541216
-0.46009457,-1.7879525
13.93241,0.9233766
7.916593,-3.8847787
1.924211,2.6796587
8.556644,1.9838036
4.07944,12.424273
3.914303,-12.370795
-6.699537,2.5611198
11.305139,5.096083
3.2987509,12.428722
1.3992426,-2.3970182
11.2381735,5.136115
11.796753,-4.0841117
-4.8831043,1.2773234
-13.929163,-4.8030415
-4.445993,-6.8314934
7.9176655,0.9855888
-7.668808,-3.4001231
8.418834,-2.1938903
4.9206934,12.484666
-3.2870617,7.149453
5.0937853,-3.8418815
0.52543163,1.8161813
5.455521,-3.8428886
-11.845783,6.574095
-14.903259,3.1548698
12.822679,2.8076737
-3.092562,2.0980198
12.548512,4.708331
5.1578383,-3.7609732
-2.1838973,-4.577157
10.894773,7.936461
8.617987,-7.568458
0.081338406,0.9951072
-5.6540837,-4.710913
-4.267117,0.86662763
-7.4504056,-5.751406
-4.995121,7.897634
-2.803258,-5.2728467
13.346202,3.619469
-6.393261,5.825009
-1.2598635,3.3990684
-10.3475485,6.443398
7.3847504,-9.161535
2.2759607,-6.495733
-0.87679434,1.7268952
2.6944592,2.3946881
5.4317207,8.012711
5.3338313,12.7012415
3.490168,-7.02897
-9.477215,2.4217174
4.210013,-2.5655086
1.9700292,6.519188
-9.457984,5.2472258
1.559953,8.541092
11.550866,-1.1772113
4.844596,-3.7889512
0.43080837,10.517596
12.560285,-0.792068
7.1033626,4.673151
-4.880288,-5.0715356
-14.285447,1.2333661
12.874034,-4.2375865
-5.875726,-2.2685273
11.732221,-3.7888963
-6.6189866,9.669725
7.8603,-7.3188334
15.006056,-0.51878905
1.4728048,3.5614398
10.593793,7.629564
10.707599,-1.4444683
0.7288264,10.135572
3.0463984,5.717365
-5.4488225,-5.3359513
11.19635,7.716869
-3.3119736,1.8156478
0.50941193,9.590237
-11.376091,-1.169491
-4.414961,-6.7251725
-7.6444397,8.801203
-12.409639,6.238402
-14.799308,2.621084
-4.1245217,2.1464765
1.8171749,1.0162324
-9.063601,5.192548
-13.089793,-2.741359
-6.822315,10.021509
-3.6098225,0.28634146
5.312057,8.697261
-7.2465863,-4.8419604
-4.60103,10.47709
-0.66727823,-2.1637828
-15.343448,4.127558
-13.628827,-1.238319
4.807923,-5.986539
3.7064173,3.30257
2.6843665,11.950664
9.926503,1.6384228
1.799631,-2.3280344
-6.4560285,-5.580461
7.5172586,-3.7152326
3.0560625,2.1561494
3.55598,3.4501412
5.822931,9.620898
-4.6064053,1.6707392
2.0662844,7.909876
10.520464,-4.1340413
9.469364,-7.9408216
8.4064,0.3581965
1.2200197,4.6946397
5.7088375,10.449265
9.47384,1.012194
14.473336,-1.4733047
7.5781784,2.0376384
2.8021464,5.943416
-7.0138345,-5.090058
-10.732229,4.3745575
7.824049,3.6551707
-2.6735954,-2.1739244
4.65908,12.315536
3.5992067,-0.9766044
-7.0829687,9.73827
-8.8649,3.1687136
7.766942,5.683914
-5.3752756,-4.6765165
-0.009409017,-5.2742214
4.301742,-2.9513872
2.8510852,10.602056
14.497545,1.7063124
-8.278548,1.9737552
-0.8062456,1.6816826
5.9965625,-11.779107
13.528169,1.0718222
-14.508515,-5.722401
-9.884782,-5.4619155
11.487485,0.9184624
4.7750473,-0.6675163
-8.800371,3.533632
14.187142,1.8502061
-6.982442,9.5870495
12.51852,-1.0134828
3.638224,11.527916
-11.662352,6.96061
13.475708,4.557258
1.8458993,7.7396717
1.5367502,9.554151
-7.6112514,9.177398
-7.5830984,-0.2240009
-7.8800592,-0.28264222
9.514682,-8.953467
5.464026,3.7997882
4.3979983,6.59721
12.340404,7.4476185
2.416427,-1.9817505
9.558573,2.8958254
5.3371053,-10.021032
4.4786057,-10.429858
4.521181,-3.9165359
13.035406,6.8957424
-6.520506,-0.33204257
3.2506204,10.528608
4.821122,-12.251796
13.299353,6.3794074
-5.090167,11.038365
2.0125499,12.027494
12.300822,4.5424566
2.5476372,-1.7755059
-10.670572,-0.6846964
7.043314,-11.98709
3.3536708,-3.333384
-6.012053,10.87167
7.462245,5.9134545
-11.342173,0.12764075
12.085667,-3.525725
9.826296,6.927306
-5.637823,-6.3142266
-6.7788005,9.960092
-4.867332,10.713131
9.778554,-2.989136
3.0450888,7.3747745
8.276702,-8.070961
5.1721816,8.641592
4.7635126,1.2321525
1.4356785,8.80055
11.478431,5.9285283
3.1024876,-1.5598366
11.330106,6.674579
-4.791057,11.167324
2.1318865,-1.7974259
3.745956,12.40613
-2.2364852,0.82971334
9.5806055,-2.1987433
-4.845739,0.52158046
0.5794108,-2.3817985
4.8261223,-0.5329522
9.52485,6.9659386
4.794348,-0.64785576
6.7016635,-5.584004
4.7549224,-0.66256934
-2.2128265,7.238791
6.160823,11.4561405
4.434897,11.966825
-7.335473,9.625712
-3.5499604,10.618233
-5.02365,10.683051
8.984558,-7.234537
-9.582786,3.1952136
-0.13321285,10.911213
-8.945603,4.953596
-2.2752125,5.2059536
13.904423,5.260394
-12.757823,-4.4881163
0.93419045,-4.691749
13.549182,5.066686
-7.0719104,-4.8924146
5.9497566,-4.412068
0.49364674,-2.6828663
4.179301,-3.1303675
7.722269,-3.3023057
-4.1730156,10.092352
2.9831662,2.757885
-9.725322,3.1219833
-9.360614,2.419124
4.0270243,3.5432744
0.50329584,-4.616686
-6.8450613,3.5024052
1.4478337,10.812526
3.1807396,2.6577294
1.7328951,-0.11066064
-14.403025,-0.5877634
14.308978,1.4378124
-11.475507,6.6401606
-10.00655,4.3229914
12.49062,6.816957
4.6536736,11.917866
-2.8557408,-5.3159175
13.057227,6.862948
8.359787,-2.3044646
3.2987628,11.508436
8.251255,4.5024605
11.913486,7.6221337
3.0682774,2.5148165
-13.845328,1.4136891
-3.1202898,5.6816835
-1.3243287,-11.468981
-3.99357,7.8199835
7.8445916,6.254085
4.8471303,6.2851825
-0.491511,-5.299345
-5.8902426,9.526468
-6.1262884,-2.9639688
-12.6411,5.28705
7.6288705,0.4440956
2.612195,3.231858
3.5331185,-0.5590232
-4.869185,1.3858907
9.556242,-8.721198
-4.286497,1.1535184
9.463586,3.541822
4.635146,12.963919
-6.3987226,7.559354
10.744981,-2.7735157
2.9836624,11.6185875
-6.7785325,5.6166587
-12.69416,6.143074
13.982567,4.8351784
-3.1687248,0.5249116
-0.01752334,-11.280261
11.221851,7.0127835
13.914382,5.1737404
-11.386561,-8.909712
5.2193465,12.071422
7.0386295,-3.40689
11.833465,6.238979
2.4213717,2.5420115
12.216176,-3.5388362
4.1352882,6.592248
5.1207256,11.918917
13.965087,4.4508796
7.9862843,-6.7108245
-13.8101635,-1.1149102
0.9114806,-2.4228992
0.5706701,10.141459
4.151943,12.933911
9.17082,-2.1446507
-7.738195,-3.6501951
-12.6402025,6.2259574
-10.964028,-8.815078
12.473452,-0.73923826
13.739085,0.16839707
-7.179361,2.9547265
14.345068,1.5179083
11.007578,7.9876723
5.5684905,11.4148035
13.702121,5.7541175
-6.142271,10.032588
8.018064,6.4180627
-2.9660668,-0.07739758
-8.558808,1.7233642
-3.37247,-0.712752
3.414842,9.197432
12.016786,7.585666
6.629588,-12.072564
5.9581985,10.980779
14.890564,0.37175617
-1.3241309,-3.2557366
4.9878387,12.790326
2.439069,-12.497938
10.094011,5.0285845
4.681959,-0.66198426
-1.8002794,8.270012
-6.1985598,5.3607035
10.268061,4.974523
10.352111,-4.1068463
3.362981,-3.3836792
14.582343,0.8526922
-3.905022,11.440048
-5.7743745,7.940251
-10.611764,2.7309773
10.020104,2.9510672
-1.5457826,-0.50469166
-8.900988,4.2903295
13.849117,-1.6005975
-6.8321424,3.3616107
6.0338607,7.301972
1.7003927,-4.483911
-7.868912,8.714005
-3.942424,-11.65591
-6.61927,9.990243
1.2721759,10.113119
3.0468316,-0.038729943
-2.9946635,1.9539747
-6.013665,-1.0604981
9.7089,-7.5408387
0.15391956,-4.9978223
5.461078,2.8818314
-1.802114,8.078104
13.71491,2.1146796
3.237766,0.16870266
-3.7406893,-1.1790795
12.978793,0.6324147
1.6092442,5.9122324
6.609704,1.5825782
-6.712185,9.9657755
3.6694329,-3.1507475
14.597833,0.6431739
4.980254,1.7853922
-10.62521,2.7346256
-10.517702,-1.3068577
-13.604053,-2.1218004
0.43043137,3.4361424
10.55606,4.098286
2.7941601,0.48089784
-4.5223436,4.382232
-13.0708,1.323629
5.4138546,12.492509
5.455974,11.61077
-12.417269,5.2510533
-2.8056233,5.6877065
14.058667,3.905439
5.733639,-10.820809
1.8451519,1.061712
-4.4065404,10.814047
-12.5913,6.172057
-1.0201463,2.9171107
1.5888497,8.086074
-2.8455012,-4.4118295
1.1416998,9.170055
-6.4122453,2.3533678
-3.8944685,3.9347012
-4.358225,2.0291429
-13.565005,-4.677066
13.25105,5.1394963
4.0564227,11.273075
-7.9279304,2.58843
8.021538,3.5325625
11.879509,-1.9246751
6.5222545,0.8649029
-5.7696724,-1.2497861
-6.655261,-0.41432357
14.401034,2.0450714
3.0295482,11.046716
-12.725538,5.666837
-3.9414115,-11.81929
2.9155238,-0.7410256
2.1377451,2.34094
-14.697871,3.1082306
-10.793906,-8.889876
9.528918,-8.846355
-9.841275,-2.3465781
0.8725007,9.116308
-9.82538,-2.3469946
4.9201417,-3.8538463
1.8802242,2.313931
1.8147211,1.4110231
2.2109902,8.706886
10.013814,3.8996532
-3.8806036,11.003954
5.090162,-3.6564906
-4.5366983,1.102547
-13.564206,-2.3924963
-7.1408396,8.197436
-11.934991,6.871243
-2.926071,1.8179594
-6.6825414,3.1511698
4.8910713,6.710182
8.687363,4.3805337
-9.59876,4.8235326
6.9511123,-10.662101
0.47047225,10.644844
-12.02059,4.767179
2.5315874,-1.2509551
-6.318256,-1.0643307
-0.13724965,-2.5221667
-5.219924,-7.1775417
-5.0678515,0.99612427
5.077828,11.277712
1.55522,3.2561038
13.4530735,2.8419557
-3.4874918,8.5652275
4.691549,1.4245137
5.1953964,1.1538035
4.9064965,11.3946495
5.4698358,7.4407587
-6.882632,0.15143754
-3.549363,10.456847
-15.402933,4.2113767
-9.85342,-6.9960065
4.989278,6.6360407
6.7582126,-11.804904
-0.98788965,-11.434369
-9.944401,4.746706
-4.6441755,5.4213514
-15.8591385,3.0584881
6.7718525,4.143084
-0.1439982,-11.795406
-4.50388,-0.6754013
-5.043139,6.8532176
-2.384749,-4.8436656
3.253207,-5.0283346
9.225459,-7.1759486
5.0354004,2.4178965
5.6455307,-11.133952
-8.2745905,4.5856986
6.141393,7.878488
-15.396232,-3.457862
-14.0858965,2.3734975
10.051459,-2.2956197
9.139987,5.9732556
12.7616825,0.6819893
8.299214,-1.8572806
1.2960685,10.03923
-5.6066318,10.140387
-1.1114793,3.8799713
-6.5935836,8.5145
-4.3117495,4.7786427
-2.8595078,-11.200097
-2.863994,9.664017
5.401762,-3.9245672
-10.913771,-0.30710685
-4.9188685,-3.6501715
-10.67511,-3.0286849
4.7396903,1.299113
4.64409,1.1716143
0.03444695,2.4448485
4.4156504,-0.559741
-3.9179764,4.424744
1.369785,10.815597
7.794987,1.6169579
8.578762,0.14194767
-6.4698,9.915036
-7.0934505,3.0663123
-5.2570124,-5.231329
-7.772372,-2.5408173
2.9062138,7.524085
2.812176,7.8013725
6.2741494,-5.716635
8.839961,-8.389555
7.6236205,-2.5013776
-9.383949,-2.5554676
-10.871005,2.935177
4.714583,12.908176
0.9932358,8.67794
4.1439824,11.181159
-14.005758,1.3354405
4.214223,-8.674269
-9.057046,4.754715
3.2442415,-0.59918493
-1.1121911,2.9508967
1.8552074,10.849877
-11.844669,6.941639
5.034217,12.837929
-4.058162,5.314729
3.4476366,12.177482
5.5210223,8.896624
-3.764384,-3.1938145
14.402924,1.6854854
6.803954,3.470602
2.8427105,7.3841243
-2.6723528,-0.07072571
-6.879948,-0.040904675
-0.13957925,11.02407
-5.2147183,-7.203238
0.71231425,10.000249
11.127123,6.178798
-6.1689906,-4.2611074
-11.428702,-0.862921
8.025008,3.8735497
4.8252864,-10.320731
-9.370785,-5.104349
-3.9745812,4.6656485
4.215445,-12.674
-4.7945504,10.722284
-15.513233,4.296841
8.353597,2.9265652
2.0232463,6.8989844
10.8284025,7.9601874
10.9705105,1.0375172
2.270582,6.7104545
12.939695,1.9934729
6.765839,3.7598367
-0.08487332,10.284869
9.610291,0.72728544
9.92847,-0.34444946
0.5600462,-4.4555206
7.432111,-3.390032
-0.24549562,11.071748
1.5254253,-8.054379
-4.6673307,-5.2875752
-2.7415137,5.9052014
1.4515226,11.328861
-14.855215,3.144159
-14.0549345,-3.9517763
-3.2912152,-0.6524036
0.30239066,1.980739
10.635417,1.494161
-0.3810087,9.937908
-13.548137,2.2364328
0.7129865,-9.794275
10.098677,-3.7222326
5.47223,1.0400616
-1.3749923,-12.632466
-0.35090825,-5.4360075
10.811233,7.816652
14.226369,0.5635502
-3.9150817,-11.835768
5.4013,7.9083486
2.2303836,2.661977
-15.445235,4.067713
11.015149,-3.6210585
13.670297,-0.16511466
8.175236,1.1015242
-8.974473,5.0083528
-1.4096607,3.2095144
-15.149471,-2.1344843
2.633446,7.980436
5.268218,2.6791227
-1.0959045,1.9451594
8.7727585,4.376496
-6.4281445,2.5008705
12.622045,3.3973475
-4.317608,2.1405933
7.598379,-1.8447999
13.12733,6.7418756
-7.5758767,2.8756337
-4.0869737,10.481059
9.292919,0.80403674
-4.4278607,5.8641057
1.9521229,-2.0503726
-0.23895045,-10.088928
3.7493536,-4.0867443
8.222093,3.1264627
11.652838,4.9757442
0.06701255,2.1674192
1.770508,10.19891
-0.7200454,-3.0739224
-10.990571,-6.5675054
1.8499386,-0.40309125
-4.9447794,-5.8775215
5.5915313,8.296283
-3.6346529,9.195192
-15.160122,3.6468968
3.8257704,-4.0074687
5.827187,-8.414993
4.2939224,-3.4525387
2.3466778,8.32335
3.441065,-0.5947453
-2.1080503,0.017742097
13.073191,6.874998
-4.539555,5.4434443
2.1206586,9.976408
-0.83285594,3.6508973
8.995237,-6.486254
-6.0627565,10.144659
5.649226,1.7665422
0.9008562,-7.2013044
8.892735,4.4805164
14.207221,1.4774804
-4.3051515,-1.7990896
-6.498534,9.969267
1.150879,-5.2377195
-4.5516205,-2.1170797
12.613359,-4.0957313
-14.129017,3.439699
9.743793,5.527408
4.54437,6.8185167
-11.207147,-6.5850854
6.419201,4.313682
-2.5581698,1.3139588
1.0226831,1.4569376
-1.3970531,-10.887481
-8.697027,-0.032334074
-3.8644686,0.0678505
6.073703,2.9500818
-0.38688764,-5.032247
-1.8143113,-3.3289826
-0.10847749,6.4732666
-5.205961,-6.657833
4.1926107,-0.67725945
7.152862,-9.793404
2.5129716,11.961822
11.24446,-1.9054569
11.494333,4.851992
2.077027,5.458215
0.3041732,11.904544
-4.3497615,-6.325394
2.898,0.268378
-4.3247175,-4.936897
-10.759395,-1.7464324
9.814068,1.6999023
13.525366,0.88453007
-1.3115098,3.3439634
2.9008257,-0.038899213
6.447551,-0.9737785
10.120871,-1.7727922
-3.870395,5.328226
1.0700376,-2.073651
-3.7584949,3.9735138
-4.5798945,-1.8836124
-2.1911416,-3.7733078
-14.894264,2.9710112
-10.462869,4.9645047
11.465306,1.0147089
0.5621138,9.560915
-11.085883,-8.644823
-4.6311545,0.90791065
-3.6382844,4.2723002
-10.902993,5.7137713
10.888344,0.025753915
6.163055,-2.3477633
-14.175807,1.2813739
11.076145,-4.8348446
-10.369445,-3.1793172
2.791224,-1.067806
3.7939012,6.869379
-3.171267,5.353833
-6.541212,-5.508355
-3.8627675,10.508186
-0.8052734,1.549083
10.817664,-4.690757
5.3537426,11.742802
11.050915,-3.9531221
6.031557,-10.020544
0.6475571,-8.370736
12.8554945,-4.1715527
4.6425653,13.052637
-4.709242,-7.660561
14.70928,0.6424125
-3.8023481,4.2602873
-0.25169304,10.279584
-3.7035294,4.0522275
-0.16254345,3.4270012
-3.262248,-8.808673
-4.6435823,7.526688
-0.2505659,9.05125
-1.524129,3.0082848
-3.9809966,-1.8101423
5.587419,-8.43451
-9.823877,-4.766887
0.4898769,2.2244685
1.0604413,-2.3382273
-9.9662285,-5.60782
-13.699058,2.6367583
-1.3767332,-3.037213
11.154672,-0.99339676
2.6705523,8.811012
0.032434925,-1.5672038
8.551608,0.61130685
-6.115876,-2.2077832
-12.871232,-8.152513
11.196577,-3.361918
9.114358,-3.840535
4.6285305,7.1614604
-11.869306,0.45934045
2.448988,11.303329
10.08979,-3.8955889
-5.302661,10.612698
-2.7377925,-11.53844
0.6197163,7.0526953
-6.2261076,-3.5111406
-2.519404,1.0905215
-4.5269923,0.45535555
-1.3538457,-3.7733164
5.5329785,8.907155
-5.3230524,10.969463
8.528182,-3.9544368
9.428042,-8.353787
10.225196,5.104963
-5.812179,5.843369
0.960509,0.7884549
1.5009414,5.7005243
-2.6741047,-1.072763
-14.453182,1.8245847
4.2688427,-2.954081
-14.379694,3.588891
2.163052,-4.889408
5.6989646,-1.7687911
-12.602109,0.84418786
-4.306985,2.1602793
0.8864785,0.8824614
9.04023,-9.211409
-1.220025,-13.339262
13.027842,-3.9996488
-11.86662,-1.3691258
-6.416802,2.5503423
1.5663643,-4.0989885
3.6078699,6.963545
-4.745406,5.008966
9.816234,5.598872
-1.899931,8.533695
-1.7643912,-3.140385
4.106653,-12.771043
0.0800156,1.9917264
-0.96851003,3.936844
-6.7208533,-5.413203
-13.6678705,-6.32859
-12.727434,1.1893407
3.3296432,9.9145775
-6.9116282,-4.104065
12.528494,3.7105968
7.5172367,4.9672194
1.6309035,4.9739985
-4.285431,5.8221183
-6.3709197,-0.6834145
8.70642,2.455538
-8.465439,3.9008703
1.6026206,-0.88910514
-9.452066,5.9465017
-0.49692553,3.2023501
-6.065532,10.088448
5.004859,-3.7942953
3.7325063,10.972689
13.901878,4.574774
10.818145,3.0108128
4.678807,6.151849
6.319368,-12.094282
2.494274,3.3069005
1.7646294,-0.793293
1.6949195,-2.3361669
2.3329334,-6.7187524
8.690904,-6.848339
-1.622888,-12.053115
-1.8511121,8.061794
-5.099716,8.679659
-9.2342615,5.518591
1.1787169,-11.440341
10.009187,-3.9949932
-2.5655427,-5.0923924
-3.0544994,5.497609
1.5230901,5.050621
7.9035325,-0.07753534
-5.496919,-7.565396
-3.982785,0.71724343
-9.164226,1.9277505
2.9846919,0.22146165
1.9711884,-1.4188027
-14.598615,-0.3255602
12.046676,0.60382336
8.535448,-7.73046
-13.595719,-0.69207704
-4.005633,-1.8703462
-6.2015266,0.29906458
-5.76287,8.100508
-15.652398,-1.43734
4.9595895,6.0065484
4.6240106,-6.7976255
-3.2024374,-11.736686
0.75516075,4.9824643
7.2001715,3.9693577
13.122091,6.793034
-14.127408,-4.8894186
2.9473076,6.033268
-3.6524887,10.983051
-0.3279822,-5.1687217
-5.5845113,11.201659
8.604444,-8.741444
8.277553,2.6984055
10.105479,-1.240529
11.137055,3.987437
5.9958363,3.925957
6.3676443,-9.899099
7.590242,5.961858
-3.427476,-11.275996
1.1023538,-2.472241
9.02614,-7.1382914
-1.7098448,-0.4578398
0.5349545,3.3064582
-0.32612562,10.925544
2.7113285,-0.9124173
-2.4009986,-4.533579
-12.394976,6.379966
10.820246,0.4680233
12.617909,0.66438395
-2.6887536,1.1673825
-0.6427887,-3.426997
-4.075171,11.064673
-15.877058,2.909635
13.863128,4.3271127
7.060549,-3.4508107
0.25244308,-2.6144185
1.9094142,-2.1175458
-15.958049,-0.9532018
0.25504422,-13.419185
9.083271,-7.0677447
-4.6949267,11.224505
13.486161,2.1456003
-3.275014,9.649023
-11.327094,6.644957
3.470328,-4.5584273
-4.2861137,-5.228683
2.8848705,7.297777
8.461322,-3.8113642
3.9111128,-8.7708
-2.7527943,-4.850087
-13.712059,2.247206
-2.1560888,-4.1153984
1.5381026,2.5435052
-4.4097652,-6.6408486
14.439115,0.5995104
9.5837145,2.4620514
4.2436256,11.403584
-0.57165486,-5.9144135
-14.967502,0.8117404
-6.375336,-3.7838933
0.03278372,-11.481494
9.741872,3.681406
9.2677555,3.1979156
1.8932608,11.431882
9.023924,-4.221728
-4.027334,5.8101373
-0.026468633,2.446725
1.2159721,-2.4682384
-11.198073,0.1322809
-4.0116515,11.102663
13.029654,6.970684
3.920307,5.7654786
-2.8549569,-2.3092651
-14.024508,0.079190195
-2.6183493,-4.381079
-8.968945,1.0428629
-0.09129035,-4.7215915
4.7551208,-0.6875976
-4.89892,11.191182
-1.0303788,-11.38649
-1.7909766,7.9441566
-4.6219726,6.2536945
13.18148,-1.9729909
11.474883,5.3649178
2.2146032,-11.70889
13.165759,0.5687146
